px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.046542,-0.01052,0.266553,0.996275,0.024234,-0.082753,-0.025481,-0.834098,-0.551028,0
0.048895,-0.011692,0.267111,0.998282,0.042228,-0.040625,0.014717,-0.851762,-0.523722,0
0.049488,-0.012692,0.265867,0.992181,0.02373,-0.12253,-0.04417,-0.851454,-0.522566,0
0.04856,-0.012866,0.262784,0.997111,0.029564,-0.069974,-0.010721,-0.857168,-0.514925,0
0.046138,-0.014975,0.258115,0.995127,0.036224,-0.091712,-0.017207,-0.852013,-0.523238,0
0.042472,-0.017144,0.252267,0.996997,0.057488,-0.051881,0.02144,-0.848714,-0.528417,0
0.036977,-0.017999,0.24443,0.995081,0.042887,-0.089302,-0.014322,-0.829692,-0.558038,0
0.030965,-0.020932,0.235409,0.996243,0.069935,-0.051072,0.0278,-0.816824,-0.576217,0
0.02374,-0.022166,0.224705,0.995093,0.05961,-0.07897,-0.001527,-0.788796,-0.614653,0
0.016113,-0.023782,0.212558,0.996463,0.083884,0.004951,0.067797,-0.767763,-0.637137,0
0.008064,-0.025906,0.198865,0.99609,0.088168,-0.005495,0.060897,-0.730401,-0.680299,0
-0.000678,-0.027868,0.1829,0.995327,0.096188,0.008431,0.072199,-0.683416,-0.72645,0
-0.009548,-0.030037,0.163971,0.993203,0.109106,0.040536,0.100486,-0.628037,-0.771668,0
-0.01866,-0.032273,0.141107,0.989016,0.123177,0.0817,0.136604,-0.550607,-0.823511,0
-0.026659,-0.0342,0.114482,0.977143,0.140339,0.159679,0.206823,-0.453894,-0.866721,0
-0.032624,-0.035154,0.083938,0.967893,0.143725,0.206222,0.242932,-0.324141,-0.914285,0
-0.034943,-0.035181,0.051207,0.982094,0.110753,0.152399,0.168754,-0.157555,-0.972984,0
-0.034005,-0.033736,0.029832,0.965505,0.110508,0.235773,0.244341,-0.071577,-0.967044,0
-0.034232,-0.032733,0.036242,0.970694,0.101294,0.217928,0.228115,-0.103061,-0.968164,0
-0.034297,-0.031789,0.042676,0.975361,0.091213,0.200875,0.211544,-0.128279,-0.968914,0
-0.034093,-0.031472,0.050032,0.967418,0.095858,0.234338,0.247554,-0.16399,-0.954895,0
-0.03338,-0.031754,0.057677,0.967373,0.096622,0.234208,0.249174,-0.195585,-0.948503,0
-0.032205,-0.033113,0.066053,0.965347,0.104949,0.238936,0.257427,-0.232614,-0.937882,0
-0.030342,-0.036115,0.075395,0.971842,0.115778,0.205228,0.229486,-0.267404,-0.935858,0
-0.027936,-0.039863,0.085517,0.975585,0.132928,0.174824,0.208035,-0.304203,-0.929614,0
-0.025124,-0.043599,0.095429,0.976857,0.152544,0.149939,0.194241,-0.339129,-0.920468,0
-0.02209,-0.045943,0.104195,0.973908,0.169299,0.15113,0.205137,-0.371911,-0.905318,0
-0.019073,-0.047262,0.111791,0.974066,0.176781,0.141222,0.202161,-0.399668,-0.89409,0
-0.016823,-0.046682,0.117719,0.966839,0.182952,0.178187,0.241303,-0.425932,-0.871983,0
-0.01527,-0.046252,0.12061,0.979692,0.170216,0.105974,0.170177,-0.426356,-0.888404,0
-0.014948,-0.04226,0.120521,0.964294,0.167119,0.205444,0.258731,-0.428933,-0.865491,0
-0.015183,-0.039875,0.117989,0.969103,0.151925,0.194313,0.240543,-0.407828,-0.880804,0
-0.015758,-0.036263,0.114339,0.966066,0.135821,0.219703,0.255884,-0.387296,-0.885734,0
-0.01617,-0.034121,0.110485,0.966655,0.123308,0.224441,0.254494,-0.365058,-0.895525,0
-0.016475,-0.031919,0.107155,0.962485,0.114238,0.246113,0.270808,-0.348018,-0.897522,0
-0.016356,-0.03112,0.105379,0.96137,0.110533,0.252091,0.274905,-0.339159,-0.899666,0
-0.015983,-0.030988,0.105066,0.963831,0.107552,0.24385,0.266095,-0.336949,-0.903138,0
-0.015233,-0.031607,0.106844,0.963401,0.111505,0.243772,0.267622,-0.347894,-0.898526,0
-0.014363,-0.03214,0.109071,0.966609,0.111422,0.230766,0.255694,-0.359657,-0.897367,0
-0.013234,-0.033078,0.112386,0.9675,0.115311,0.225048,0.252274,-0.379087,-0.890309,0
-0.012191,-0.033625,0.115093,0.970932,0.114516,0.210183,0.238613,-0.394,-0.887597,0
-0.011208,-0.034232,0.117584,0.973595,0.114535,0.197472,0.227354,-0.408489,-0.883995,0
-0.010403,-0.034696,0.119232,0.974494,0.114548,0.192976,0.223532,-0.419403,-0.879849,0
-0.009805,-0.035486,0.119914,0.975291,0.115974,0.188034,0.219849,-0.425711,-0.877745,0
-0.0097,-0.035864,0.119369,0.971123,0.120448,0.205942,0.237978,-0.42782,-0.871973,0
-0.009608,-0.036999,0.117576,0.98235,0.108569,0.152318,0.184114,-0.417495,-0.889831,0
-0.010012,-0.037474,0.1151,0.978888,0.111312,0.171431,0.202391,-0.410582,-0.889078,0
-0.010634,-0.038519,0.111969,0.971549,0.1231,0.202331,0.235193,-0.401004,-0.88537,0
-0.011325,-0.039239,0.108039,0.966215,0.130085,0.222499,0.256028,-0.385218,-0.886598,0
-0.011753,-0.040002,0.104709,0.969563,0.127325,0.209132,0.242134,-0.371915,-0.896131,0
-0.012097,-0.040655,0.101135,0.978933,0.117202,0.167197,0.198421,-0.352863,-0.914394,0
-0.012565,-0.040528,0.098558,0.970518,0.125177,0.205976,0.237368,-0.347966,-0.90696,0
-0.012585,-0.040399,0.096745,0.976055,0.115517,0.184318,0.213229,-0.340538,-0.915733,0
-0.01242,-0.040715,0.095858,0.97889,0.113255,0.170142,0.199017,-0.338556,-0.919659,0
-0.012528,-0.040724,0.094973,0.986122,0.104394,0.129094,0.15675,-0.329211,-0.931155,0
-0.012154,-0.04017,0.095205,0.983487,0.104923,0.14746,0.17489,-0.341416,-0.923498,0
-0.012118,-0.039104,0.095568,0.977324,0.107819,0.182244,0.208905,-0.350342,-0.913028,0
-0.011967,-0.03849,0.095583,0.972436,0.109227,0.206005,0.231769,-0.356089,-0.905253,0
-0.011844,-0.037999,0.095315,0.9728,0.106,0.205972,0.23057,-0.357442,-0.905026,0
-0.011691,-0.037874,0.09489,0.976178,0.10181,0.191603,0.215612,-0.356432,-0.909103,0
-0.01168,-0.03734,0.094394,0.972531,0.102685,0.208898,0.232067,-0.357954,-0.904441,0
-0.011729,-0.037217,0.093524,0.972395,0.101911,0.209911,0.232665,-0.354969,-0.905463,0
-0.011722,-0.036812,0.092805,0.969765,0.102407,0.221514,0.243621,-0.353082,-0.903317,0
-0.011711,-0.036098,0.092234,0.971835,0.092486,0.216757,0.235549,-0.352473,-0.905693,0
-0.011841,-0.037531,0.091468,0.977889,0.097765,0.184865,0.207571,-0.346218,-0.914903,0
-0.011718,-0.03807,0.090907,0.983396,0.094956,0.154644,0.178093,-0.341356,-0.922908,0
-0.011711,-0.038223,0.090714,0.983848,0.096746,0.150608,0.174871,-0.339689,-0.924138,0
-0.01168,-0.038022,0.090752,0.983361,0.095338,0.154637,0.178293,-0.343271,-0.922159,0
-0.011747,-0.037363,0.090557,0.978442,0.097471,0.182072,0.204861,-0.346532,-0.915395,0
-0.011825,-0.037067,0.090454,0.975294,0.100722,0.196614,0.219695,-0.348935,-0.911032,0
-0.011931,-0.036426,0.090133,0.975428,0.096613,0.198007,0.219501,-0.348741,-0.911153,0
-0.012031,-0.035988,0.089647,0.975888,0.095249,0.196394,0.217497,-0.34857,-0.911698,0
-0.012154,-0.035789,0.08898,0.978724,0.093044,0.18287,0.204018,-0.346634,-0.915544,0
-0.012488,-0.034691,0.087935,0.975349,0.090853,0.201096,0.220257,-0.34531,-0.912276,0
-0.012804,-0.034398,0.086691,0.977041,0.088659,0.193728,0.212508,-0.340643,-0.915862,0
-0.013358,-0.033316,0.085265,0.971266,0.088424,0.220959,0.237931,-0.339264,-0.910104,0
-0.013863,-0.032782,0.08356,0.970146,0.087196,0.226304,0.242491,-0.334068,-0.910822,0
-0.014336,-0.032908,0.081534,0.976936,0.084264,0.196201,0.213059,-0.32362,-0.921887,0
-0.01506,-0.032441,0.079434,0.975458,0.084652,0.203263,0.219762,-0.317054,-0.922595,0
-0.015743,-0.032595,0.077107,0.978329,0.083329,0.189548,0.206164,-0.307151,-0.929061,0
-0.016539,-0.03259,0.074932,0.979286,0.083137,0.184626,0.201243,-0.298932,-0.932814,0
-0.017361,-0.032392,0.072482,0.97832,0.08332,0.189597,0.205815,-0.28947,-0.934798,0
-0.018257,-0.031911,0.070263,0.974532,0.084137,0.207867,0.223369,-0.282124,-0.933012,0
-0.019028,-0.032083,0.068324,0.978256,0.082941,0.190093,0.205776,-0.273692,-0.939547,0
-0.019898,-0.031465,0.066571,0.975375,0.083669,0.204067,0.219276,-0.268457,-0.938002,0
-0.020679,-0.031582,0.065026,0.980783,0.080098,0.1779,0.192851,-0.259945,-0.94617,0
-0.021422,-0.031326,0.063734,0.97963,0.08109,0.18371,0.198589,-0.255528,-0.946186,0
-0.022252,-0.031152,0.062206,0.980351,0.081117,0.179809,0.194583,-0.248048,-0.949005,0
-0.023071,-0.030932,0.060912,0.977246,0.084563,0.194526,0.209587,-0.243891,-0.946885,0
-0.023811,-0.031181,0.059339,0.98046,0.083729,0.178008,0.19297,-0.233613,-0.952989,0
-0.024609,-0.031351,0.057764,0.979972,0.086586,0.179325,0.19457,-0.224623,-0.954823,0
-0.025411,-0.0315,0.05623,0.978709,0.089645,0.184639,0.200057,-0.215568,-0.955776,0
-0.026139,-0.03163,0.054887,0.980069,0.090247,0.176975,0.192209,-0.205645,-0.959565,0
-0.02689,-0.031815,0.053689,0.978574,0.09358,0.183399,0.198734,-0.196424,-0.960168,0
-0.027615,-0.031974,0.052801,0.978128,0.09599,0.184528,0.199823,-0.187322,-0.961759,0
-0.028316,-0.031991,0.052194,0.976067,0.098991,0.193633,0.20889,-0.179132,-0.961393,0
-0.028966,-0.032073,0.052657,0.972153,0.105879,0.209064,0.225454,-0.179144,-0.957642,0
-0.029477,-0.031753,0.052845,0.9819,0.091262,0.165963,0.179269,-0.165071,-0.969853,0
-0.029944,-0.031615,0.053744,0.9816,0.094281,0.16605,0.179772,-0.16314,-0.970086,0
-0.030523,-0.031224,0.05574,0.9753,0.103547,0.195112,0.210586,-0.16929,-0.962806,0
-0.030923,-0.030638,0.058136,0.976926,0.101356,0.187998,0.203325,-0.171887,-0.963905,0
-0.031273,-0.030374,0.061265,0.982871,0.095407,0.157676,0.17246,-0.174518,-0.969433,0
-0.031539,-0.029759,0.064918,0.982855,0.096551,0.157076,0.172573,-0.181793,-0.968075,0
-0.031724,-0.028589,0.068922,0.981844,0.09576,0.163745,0.179493,-0.1898,-0.965276,0
-0.031753,-0.028032,0.073616,0.991036,0.084186,0.103727,0.118536,-0.196055,-0.973402,0
-0.031685,-0.026781,0.078605,0.986067,0.09062,0.139498,0.156025,-0.213031,-0.964507,0
-0.031348,-0.026677,0.084584,0.989846,0.089432,0.110482,0.128254,-0.226844,-0.96545,0
-0.030894,-0.025153,0.090115,0.98513,0.090011,0.146343,0.164297,-0.244439,-0.955644,0
-0.030314,-0.023464,0.096177,0.979235,0.090597,0.18136,0.199181,-0.263317,-0.943923,0
-0.029363,-0.022958,0.103344,0.982433,0.088898,0.16408,0.18281,-0.281815,-0.941892,0
-0.028217,-0.022017,0.110972,0.981517,0.089196,0.16932,0.188727,-0.304391,-0.933664,0
-0.026769,-0.021368,0.119403,0.983667,0.088306,0.156849,0.177441,-0.329342,-0.927388,0
-0.024772,-0.021605,0.128455,0.98565,0.092128,0.141444,0.165296,-0.356899,-0.919402,0
-0.022483,-0.020968,0.138194,0.977747,0.097675,0.185661,0.209295,-0.393612,-0.895134,0
-0.019479,-0.021154,0.14847,0.983945,0.097252,0.149647,0.177083,-0.427597,-0.886455,0
-0.015969,-0.020818,0.159073,0.988479,0.098933,0.114548,0.147706,-0.465304,-0.87274,0
-0.011926,-0.020577,0.169795,0.990639,0.099582,0.093373,0.131243,-0.506596,-0.852136,0
-0.007455,-0.020482,0.180211,0.99311,0.098798,0.063013,0.106993,-0.545184,-0.83146,0
-0.002693,-0.019364,0.190227,0.993868,0.094662,0.057143,0.102105,-0.587369,-0.802852,0
0.00238,-0.018441,0.199682,0.994767,0.090893,0.046651,0.093547,-0.626778,-0.773562,0
0.007649,-0.017491,0.208319,0.995949,0.085119,0.028996,0.078349,-0.663161,-0.744365,0
0.012905,-0.016692,0.216077,0.996861,0.078924,0.006323,0.059639,-0.69594,-0.715619,0
0.018082,-0.016795,0.222961,0.996524,0.074021,-0.038226,0.027334,-0.723958,-0.689302,0
0.022808,-0.015202,0.228326,0.997504,0.067656,-0.020219,0.037689,-0.752263,-0.657784,0
0.026956,-0.014412,0.232552,0.99774,0.066881,-0.006455,0.048007,-0.776773,-0.627948,0
0.030498,-0.014275,0.235522,0.997627,0.061393,-0.031164,0.029773,-0.792805,-0.608748,0
0.03314,-0.015171,0.237259,0.996224,0.062401,-0.060367,0.01449,-0.805041,-0.593042,0
0.034623,-0.014514,0.237335,0.99397,0.043455,-0.100671,-0.024041,-0.809411,-0.58675,0
0.035156,-0.014968,0.236123,0.994218,0.046216,-0.096928,-0.018657,-0.814573,-0.579761,0
0.034492,-0.015547,0.233537,0.993485,0.047487,-0.103593,-0.021393,-0.815162,-0.578838,0
0.03276,-0.017191,0.229559,0.99467,0.067699,-0.077768,0.010203,-0.815174,-0.579126,0
0.02941,-0.016992,0.223772,0.993675,0.052203,-0.09942,-0.017411,-0.803035,-0.595677,0
0.025024,-0.017918,0.216363,0.996835,0.073688,-0.029827,0.040897,-0.797108,-0.602451,0
0.018953,-0.01926,0.206622,0.993977,0.060731,-0.091224,-0.011537,-0.769797,-0.638185,0
0.011306,-0.020953,0.193722,0.996209,0.085888,-0.013825,0.055246,-0.747369,-0.662108,0
0.001838,-0.023331,0.176637,0.995209,0.097693,0.003892,0.071647,-0.701635,-0.708926,0
-0.008961,-0.026207,0.154414,0.993898,0.109931,0.009046,0.076783,-0.630655,-0.772255,0
-0.019808,-0.02826,0.127205,0.987021,0.125234,0.100527,0.15274,-0.538764,-0.828495,0
-0.028722,-0.031584,0.095544,0.989811,0.131103,0.055553,0.104023,-0.399402,-0.910855,0
-0.034656,-0.032979,0.060795,0.986253,0.126641,0.106147,0.133409,-0.2312,-0.963716,0
-0.035252,-0.033399,0.028239,0.981025,0.112047,0.158225,0.166943,-0.073192,-0.983246,0
-0.035054,-0.033919,0.037287,0.980533,0.119293,0.155962,0.170776,-0.126113,-0.977206,0
-0.034168,-0.034561,0.047181,0.981689,0.125849,0.142996,0.163782,-0.174319,-0.970973,0
-0.032647,-0.035407,0.057893,0.986792,0.126868,0.100732,0.126644,-0.216431,-0.968049,0
-0.030505,-0.03447,0.067968,0.982463,0.132844,0.130837,0.162091,-0.26169,-0.951444,0
-0.027842,-0.034142,0.079117,0.977835,0.141328,0.154486,0.191979,-0.310685,-0.930924,0
-0.024857,-0.032882,0.08905,0.977082,0.142028,0.158555,0.199788,-0.354832,-0.913334,0
-0.021701,-0.031187,0.098035,0.975388,0.140429,0.169992,0.212449,-0.392189,-0.895016,0
-0.018753,-0.030291,0.104911,0.982464,0.133432,0.130229,0.174608,-0.413479,-0.893615,0
-0.016272,-0.028268,0.110558,0.98746,0.121884,0.100336,0.143563,-0.428888,-0.891877,0
-0.014417,-0.025392,0.114269,0.985041,0.113934,0.129278,0.166631,-0.438647,-0.883076,0
-0.012808,-0.023381,0.116221,0.988215,0.104779,0.111589,0.146699,-0.440143,-0.885863,0
-0.011915,-0.02089,0.116234,0.985695,0.097243,0.137656,0.166427,-0.432679,-0.886054,0
-0.011192,-0.019028,0.115173,0.987894,0.086231,0.128959,0.153427,-0.42014,-0.894395,0
-0.01087,-0.017396,0.113264,0.983253,0.08577,0.160803,0.181905,-0.407755,-0.894789,0
-0.010404,-0.016647,0.111278,0.984347,0.084064,0.154899,0.175653,-0.396313,-0.901156,0
-0.010129,-0.016038,0.108959,0.980376,0.083641,0.178515,0.196984,-0.379889,-0.903815,0
-0.009589,-0.016397,0.107329,0.985184,0.081191,0.151064,0.17054,-0.370727,-0.91295,0
-0.009144,-0.016477,0.106096,0.981976,0.086439,0.168079,0.188207,-0.365648,-0.911526,0
-0.008612,-0.016963,0.105448,0.982337,0.088298,0.164977,0.18597,-0.363109,-0.912999,0
-0.008095,-0.017213,0.105039,0.980012,0.089703,0.177567,0.198155,-0.361021,-0.911262,0
-0.00736,-0.017406,0.105353,0.979473,0.091272,0.179729,0.200939,-0.37121,-0.906547,0
-0.006833,-0.017517,0.105473,0.98014,0.089902,0.176757,0.197736,-0.375555,-0.90546,0
-0.006339,-0.017498,0.105529,0.979044,0.088691,0.183323,0.203399,-0.381148,-0.901862,0
-0.005826,-0.017939,0.105375,0.98215,0.086502,0.16703,0.187575,-0.384116,-0.90403,0
-0.005564,-0.017742,0.10496,0.979788,0.086227,0.180503,0.199903,-0.388573,-0.899472,0
-0.005365,-0.018017,0.104196,0.980624,0.084429,0.176773,0.195775,-0.390067,-0.899733,0
-0.005397,-0.017867,0.103045,0.968291,0.08811,0.233771,0.249428,-0.393705,-0.88475,0
