px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
-0.017301,-0.024455,0.059033,0.993059,0.098835,0.063761,0.083394,-0.209377,-0.974272,0
-0.018932,-0.025136,0.058989,0.991859,0.104722,0.072449,0.093096,-0.208155,-0.973655,0
-0.020266,-0.026771,0.059528,0.993197,0.110225,0.037548,0.05959,-0.204088,-0.977137,0
-0.021937,-0.027275,0.060446,0.989581,0.122496,0.075659,0.100631,-0.212633,-0.971937,0
-0.023405,-0.028239,0.06123,0.989326,0.125135,0.074665,0.100533,-0.215224,-0.971376,0
-0.025099,-0.02845,0.061828,0.984141,0.135883,0.114024,0.14239,-0.221813,-0.964637,0
-0.026322,-0.029852,0.062036,0.991344,0.130404,0.015198,0.042681,-0.210645,-0.97663,0
-0.028149,-0.029383,0.061456,0.988316,0.134844,0.071052,0.098652,-0.210577,-0.972587,0
-0.029688,-0.029374,0.06064,0.99088,0.132394,0.025066,0.051483,-0.200076,-0.978427,0
-0.031634,-0.027976,0.059271,0.986108,0.134679,0.097225,0.122878,-0.197619,-0.972547,0
-0.033318,-0.027306,0.057774,0.98842,0.133361,0.072395,0.096436,-0.183712,-0.978238,0
-0.035008,-0.026203,0.056107,0.987124,0.132232,0.090009,0.112235,-0.171614,-0.97875,0
-0.036642,-0.025051,0.054419,0.987641,0.127115,0.091689,0.111219,-0.156211,-0.981442,0
-0.03806,-0.023771,0.053384,0.989127,0.11996,0.08507,0.101939,-0.142335,-0.984555,0
-0.039562,-0.022081,0.052548,0.986684,0.114967,0.115054,0.130059,-0.132905,-0.982558,0
-0.040759,-0.021037,0.052666,0.988925,0.110798,0.098746,0.11191,-0.119666,-0.986487,0
-0.041908,-0.019594,0.053443,0.987195,0.105198,0.119911,0.13168,-0.11315,-0.984813,0
-0.042926,-0.018842,0.055282,0.981883,0.111331,0.153335,0.165528,-0.11008,-0.980042,0
-0.043685,-0.017553,0.057971,0.983319,0.107896,0.146433,0.157784,-0.105471,-0.981825,0
-0.044222,-0.017254,0.061883,0.988449,0.107881,0.106446,0.117546,-0.102364,-0.987778,0
-0.044613,-0.016496,0.066883,0.986889,0.111652,0.116554,0.128826,-0.109851,-0.985564,0
-0.0449,-0.015172,0.072532,0.988312,0.108436,0.107154,0.119587,-0.115525,-0.98608,0
-0.044985,-0.01389,0.079629,0.987247,0.110163,0.114924,0.129088,-0.131495,-0.982876,0
-0.044861,-0.012394,0.087698,0.987022,0.10994,0.117048,0.132752,-0.148511,-0.97996,0
-0.044728,-0.009604,0.097009,0.974713,0.112233,0.193229,0.211034,-0.178013,-0.961133,0
-0.04379,-0.008638,0.107642,0.985878,0.107241,0.128621,0.148253,-0.201737,-0.968155,0
-0.042844,-0.005649,0.118874,0.976612,0.105788,0.187182,0.207595,-0.237329,-0.948989,0
-0.041204,-0.003653,0.131275,0.977431,0.102603,0.184666,0.206209,-0.273447,-0.939524,0
-0.038672,-0.002206,0.144849,0.988594,0.094088,0.117598,0.14136,-0.310337,-0.940057,0
-0.03568,-0.000123,0.159101,0.988529,0.091425,0.120214,0.145204,-0.356385,-0.922987,0
-0.031751,0.001805,0.174169,0.989115,0.087854,0.118037,0.143773,-0.406346,-0.902337,0
-0.026876,0.00343,0.189653,0.991979,0.082966,0.09536,0.122902,-0.456839,-0.881018,0
-0.020864,0.004215,0.205741,0.99566,0.078395,0.050158,0.083208,-0.508418,-0.857081,0
-0.013964,0.005993,0.221713,0.995944,0.074986,0.049725,0.083499,-0.564429,-0.821248,0
-0.005869,0.00741,0.237613,0.99716,0.06964,0.028673,0.065778,-0.619929,-0.781896,0
0.003381,0.008047,0.253235,0.997193,0.055243,-0.050533,-0.000545,-0.669574,-0.742745,0
0.013564,0.011061,0.268035,0.997455,0.058912,0.040168,0.070548,-0.733599,-0.675911,0
0.024711,0.011749,0.282348,0.998633,0.042485,-0.030453,0.014078,-0.779656,-0.62605,0
0.036697,0.012187,0.295542,0.994064,0.026169,-0.105598,-0.038835,-0.821333,-0.569125,0
0.049264,0.012459,0.307452,0.978655,0.005703,-0.205429,-0.101375,-0.856134,-0.506713,0
0.062312,0.013052,0.317819,0.981238,0.006109,-0.192703,-0.080271,-0.895805,-0.437139,0
0.074947,0.014042,0.326343,0.972914,-0.007381,-0.231049,-0.094888,-0.924159,-0.370035,0
0.086934,0.015194,0.333151,0.970945,-0.018613,-0.238577,-0.093142,-0.947746,-0.305125,0
0.09795,0.0163,0.338207,0.970386,-0.028672,-0.239853,-0.089246,-0.965233,-0.245683,0
0.107576,0.017337,0.341771,0.968575,-0.040156,-0.245458,-0.089356,-0.977174,-0.192735,0
0.115633,0.018296,0.344001,0.966891,-0.051327,-0.249976,-0.09037,-0.984954,-0.147304,0
0.121985,0.019952,0.345116,0.979928,-0.060771,-0.189863,-0.081991,-0.990982,-0.105984,0
0.126624,0.02059,0.344999,0.96516,-0.071609,-0.251671,-0.094741,-0.9922,-0.081017,0
0.129367,0.021346,0.344055,0.949207,-0.081916,-0.303801,-0.105803,-0.99239,-0.06299,0
0.130172,0.023015,0.342134,0.96186,-0.09132,-0.257847,-0.107733,-0.99291,-0.050229,0
0.129177,0.024178,0.339419,0.960605,-0.09857,-0.259849,-0.114749,-0.992244,-0.047807,0
0.126427,0.026005,0.335953,0.976784,-0.104222,-0.187166,-0.115513,-0.992025,-0.050438,0
0.122103,0.026336,0.331606,0.95845,-0.111117,-0.262731,-0.132658,-0.988984,-0.065671,0
0.116203,0.027249,0.326354,0.959862,-0.114475,-0.256046,-0.140567,-0.986331,-0.085978,0
0.108865,0.028435,0.320293,0.974924,-0.11612,-0.18984,-0.139041,-0.983908,-0.112216,0
0.100193,0.027723,0.313268,0.966965,-0.110827,-0.229555,-0.147101,-0.978071,-0.147437,0
0.090607,0.027754,0.305075,0.962997,-0.112353,-0.244976,-0.160058,-0.969723,-0.18444,0
0.079773,0.027033,0.29576,0.965132,-0.106796,-0.238987,-0.162688,-0.959967,-0.228027,0
0.067409,0.025468,0.285049,0.982763,-0.090063,-0.161445,-0.133187,-0.95058,-0.280462,0
0.053821,0.022295,0.272248,0.970786,-0.076164,-0.227538,-0.152161,-0.928638,-0.338347,0
0.038158,0.01813,0.256797,0.972137,-0.051093,-0.228776,-0.143737,-0.900875,-0.409589,0
0.020436,0.012937,0.237328,0.950315,-0.037788,-0.308989,-0.193375,-0.849516,-0.490845,0
0.000948,0.008854,0.212679,0.987955,0.009423,-0.154455,-0.085364,-0.799338,-0.594787,0
-0.018284,0.003318,0.183369,0.997742,0.060957,-0.028208,0.024498,-0.721294,-0.692196,0
-0.035913,-0.001022,0.149225,0.995728,0.085204,0.035577,0.079879,-0.601651,-0.794755,0
-0.049999,-0.005043,0.111123,0.988574,0.104035,0.109076,0.144195,-0.44188,-0.885409,0
-0.058103,-0.009015,0.070903,0.985369,0.104399,0.134715,0.15693,-0.247428,-0.956113,0
-0.059029,-0.011785,0.033424,0.976723,0.09816,0.190727,0.196454,-0.052341,-0.979115,0
-0.058372,-0.013777,0.033207,0.960254,0.114376,0.254618,0.261372,-0.048298,-0.964029,0
-0.05693,-0.017259,0.043589,0.968284,0.131263,0.212595,0.225767,-0.095156,-0.969523,0
-0.054631,-0.020925,0.058961,0.959923,0.166525,0.225425,0.253405,-0.172112,-0.951926,0
-0.0506,-0.02405,0.077146,0.968229,0.184788,0.16848,0.212618,-0.253704,-0.943625,0
-0.045291,-0.024631,0.09652,0.964055,0.201371,0.173346,0.235406,-0.344772,-0.908689,0
-0.038877,-0.024002,0.114887,0.963197,0.207881,0.170401,0.246191,-0.427813,-0.869693,0
-0.032003,-0.021872,0.131205,0.970705,0.196804,0.13784,0.220045,-0.49775,-0.838943,0
-0.025616,-0.018697,0.144821,0.969796,0.189371,0.153737,0.234725,-0.553137,-0.799339,0
-0.020026,-0.015124,0.154839,0.973987,0.172251,0.147239,0.221818,-0.591873,-0.774909,0
-0.015536,-0.011968,0.161799,0.979797,0.154062,0.127523,0.1962,-0.616856,-0.76223,0
-0.012794,-0.009597,0.165517,0.978879,0.146875,0.142211,0.203291,-0.625596,-0.753194,0
-0.011757,-0.007935,0.16604,0.976486,0.14393,0.160499,0.215391,-0.619946,-0.754503,0
-0.012337,-0.00694,0.163571,0.972645,0.143936,0.182329,0.232292,-0.597949,-0.767136,0
-0.014023,-0.007182,0.158364,0.971996,0.146444,0.183788,0.234625,-0.560708,-0.794076,0
-0.016227,-0.00644,0.150992,0.966675,0.146378,0.210028,0.255761,-0.516412,-0.817255,0
-0.018319,-0.00437,0.142537,0.953466,0.143651,0.26508,0.30145,-0.470453,-0.829338,0
-0.019783,-0.003317,0.134581,0.950919,0.137458,0.277234,0.30944,-0.423983,-0.851167,0
-0.020301,-0.003197,0.128323,0.94903,0.136097,0.284289,0.315113,-0.390142,-0.865155,0
-0.020029,-0.003623,0.124612,0.949345,0.138014,0.282306,0.313804,-0.36927,-0.874738,0
-0.019276,-0.003079,0.123213,0.950945,0.133265,0.279184,0.308981,-0.364552,-0.878426,0
-0.017925,-0.003261,0.124303,0.951716,0.134449,0.27597,0.306619,-0.3728,-0.875788,0
-0.016188,-0.003209,0.126957,0.958715,0.129967,0.25293,0.283966,-0.390252,-0.875823,0
-0.014158,-0.002482,0.130418,0.961733,0.123781,0.244433,0.273905,-0.412472,-0.868817,0
-0.012061,-0.002188,0.133996,0.96959,0.116721,0.215109,0.244597,-0.432492,-0.867827,0
-0.01009,-0.001326,0.137235,0.968522,0.11283,0.221888,0.248895,-0.453511,-0.855792,0
-0.008389,-0.000835,0.139603,0.974417,0.104114,0.199179,0.224715,-0.46682,-0.855326,0
-0.007358,0.000031,0.140536,0.968819,0.102079,0.225765,0.246859,-0.475746,-0.844231,0
-0.006767,-0.000081,0.140059,0.976314,0.092886,0.195403,0.215945,-0.474045,-0.85361,0
-0.006754,0.000401,0.137945,0.963425,0.097826,0.249484,0.265676,-0.470446,-0.841485,0
-0.006945,-0.000292,0.134859,0.964088,0.096545,0.247414,0.263728,-0.457948,-0.848959,0
-0.007223,-0.001897,0.131365,0.964695,0.100191,0.243569,0.262436,-0.443538,-0.856972,0
-0.00749,-0.003303,0.127815,0.964941,0.103386,0.241248,0.262067,-0.430318,-0.863798,0
-0.0077,-0.004871,0.124485,0.96463,0.106744,0.241028,0.26349,-0.417708,-0.869536,0
-0.007844,-0.006042,0.121573,0.963291,0.110409,0.244704,0.26844,-0.40684,-0.873167,0
-0.007783,-0.007497,0.118909,0.962392,0.113911,0.246631,0.271655,-0.395153,-0.877529,0
-0.007441,-0.008808,0.117114,0.958302,0.119919,0.259377,0.28575,-0.395746,-0.872773,0
-0.007035,-0.00967,0.115744,0.957189,0.122688,0.262177,0.289448,-0.39641,-0.871251,0
-0.006891,-0.010036,0.113797,0.965551,0.114572,0.233633,0.259944,-0.383842,-0.886056,0
-0.006543,-0.01006,0.112577,0.96378,0.113492,0.241346,0.266594,-0.384509,-0.883788,0
-0.006161,-0.009829,0.111533,0.96623,0.107649,0.234119,0.257629,-0.38519,-0.886147,0
-0.005786,-0.009855,0.110495,0.969049,0.102957,0.224375,0.24682,-0.386021,-0.888857,0
-0.005529,-0.008706,0.109538,0.954387,0.103723,0.279975,0.297808,-0.397687,-0.867845,0
-0.005292,-0.009209,0.108047,0.960821,0.099372,0.258742,0.276748,-0.395333,-0.875855,0
-0.005239,-0.009687,0.106173,0.959678,0.099329,0.262967,0.280622,-0.393139,-0.87561,0
-0.00538,-0.010758,0.103766,0.960354,0.100898,0.259886,0.278526,-0.387379,-0.878841,0
-0.005627,-0.012128,0.100966,0.962804,0.101937,0.250233,0.27016,-0.378924,-0.885116,0
-0.005958,-0.013896,0.097874,0.963437,0.107052,0.245618,0.267896,-0.369394,-0.88982,0
-0.00645,-0.015534,0.094391,0.962943,0.1109,0.24585,0.269469,-0.357452,-0.894212,0
-0.006808,-0.01729,0.091359,0.96457,0.114802,0.23754,0.263034,-0.348705,-0.899566,0
-0.007403,-0.018004,0.087923,0.963414,0.113779,0.242667,0.267157,-0.335202,-0.903475,0
-0.007672,-0.018957,0.085578,0.964192,0.114174,0.239372,0.264019,-0.327908,-0.907067,0
-0.007904,-0.020082,0.083136,0.986189,0.090836,0.138489,0.159857,-0.303377,-0.939366,0
-0.008247,-0.019867,0.081641,0.98543,0.087145,0.146056,0.165752,-0.299606,-0.939554,0
-0.008237,-0.020063,0.080839,0.990165,0.077954,0.116172,0.134195,-0.294446,-0.946199,0
-0.008282,-0.019406,0.081066,0.975571,0.092522,0.199249,0.218476,-0.313705,-0.924044,0
-0.008278,-0.019377,0.081061,0.978581,0.086649,0.186736,0.204722,-0.314367,-0.926964,0
-0.008192,-0.019572,0.08097,0.979513,0.084872,0.182624,0.200257,-0.314788,-0.927796,0
-0.007987,-0.020433,0.080557,0.997803,0.051252,0.041975,0.055317,-0.295961,-0.953597,0
-0.008218,-0.020546,0.080361,0.996927,0.052737,0.057932,0.071084,-0.298115,-0.95188,0
-0.008348,-0.020963,0.079743,0.984563,0.072486,0.159313,0.174033,-0.308522,-0.935161,0
-0.008322,-0.021909,0.078592,0.995544,0.052885,0.078072,0.090128,-0.290158,-0.952725,0
-0.008665,-0.02353,0.078153,0.993654,0.063283,0.092992,0.107519,-0.291504,-0.950508,0
-0.00874,-0.024832,0.077374,0.992755,0.069765,0.097833,0.113997,-0.289426,-0.950388,0
-0.008725,-0.025449,0.076889,0.986563,0.081117,0.141821,0.159635,-0.293789,-0.942446,0
-0.008827,-0.026495,0.076111,0.99019,0.079057,0.115216,0.133263,-0.286331,-0.948818,0
-0.008925,-0.027155,0.075748,0.988814,0.081056,0.125209,0.143433,-0.286438,-0.947302,0
-0.008958,-0.028121,0.075352,0.989075,0.082818,0.121951,0.140747,-0.284561,-0.94827,0
-0.008977,-0.028979,0.074883,0.989123,0.084177,0.120621,0.139783,-0.282696,-0.94897,0
-0.00905,-0.029746,0.074335,0.988464,0.086396,0.124401,0.143943,-0.280327,-0.949051,0
-0.009095,-0.030562,0.073729,0.988553,0.087924,0.122608,0.142515,-0.277405,-0.950124,0
-0.009054,-0.031532,0.07324,0.990317,0.087689,0.10762,0.127856,-0.274138,-0.953153,0
-0.009136,-0.031983,0.072772,0.988754,0.090297,0.11921,0.139753,-0.274162,-0.951475,0
-0.009106,-0.032804,0.072366,0.991217,0.088971,0.097839,0.118582,-0.270505,-0.955388,0
-0.009212,-0.033098,0.072102,0.991816,0.08866,0.091868,0.112676,-0.26949,-0.956389,0
-0.009141,-0.033675,0.072201,0.991848,0.089325,0.090882,0.112051,-0.271697,-0.955838,0
-0.009284,-0.033438,0.071738,0.990668,0.088295,0.103833,0.124221,-0.271366,-0.954427,0
-0.00932,-0.033561,0.071541,0.990549,0.087704,0.105457,0.125645,-0.271822,-0.95411,0
-0.009416,-0.033422,0.071252,0.989529,0.087227,0.114994,0.134752,-0.272867,-0.952568,0
-0.0094,-0.034184,0.070873,0.991948,0.08674,0.092279,0.112535,-0.269438,-0.95642,0
-0.009369,-0.034864,0.070459,0.99331,0.086582,0.076406,0.097005,-0.266701,-0.958885,0
-0.009498,-0.035088,0.069953,0.991147,0.090844,0.096828,0.117921,-0.267144,-0.956415,0
-0.009536,-0.035653,0.069506,0.990932,0.093155,0.096832,0.118461,-0.265572,-0.956786,0
-0.009593,-0.036248,0.069108,0.990482,0.096159,0.098487,0.120795,-0.26421,-0.956871,0
-0.009633,-0.036758,0.068806,0.99029,0.098475,0.098121,0.120989,-0.262938,-0.957197,0
-0.009575,-0.037496,0.06865,0.992489,0.097535,0.073843,0.097064,-0.260434,-0.9606,0
-0.009626,-0.037807,0.0686,0.992573,0.098636,0.071205,0.094786,-0.260161,-0.960902,0
-0.009737,-0.037707,0.06869,0.991061,0.101151,0.086983,0.110953,-0.262925,-0.958415,0
-0.009732,-0.038158,0.06889,0.99236,0.100812,0.071121,0.095467,-0.262307,-0.96025,0
-0.009745,-0.038165,0.069058,0.993046,0.098897,0.063871,0.08799,-0.263034,-0.960766,0
-0.009803,-0.038268,0.06922,0.993067,0.099563,0.062492,0.086917,-0.264012,-0.960595,0
-0.009964,-0.038,0.06928,0.989616,0.102707,0.100552,0.124889,-0.268146,-0.955249,0
-0.009969,-0.038185,0.069196,0.993643,0.093491,0.062708,0.085352,-0.262443,-0.961165,0
-0.010021,-0.038761,0.069142,0.99608,0.08824,0.006252,0.028589,-0.254223,-0.966723,0
-0.010268,-0.038744,0.069505,0.981316,0.117814,0.152113,0.179371,-0.27418,-0.944802,0
-0.01013,-0.039014,0.069285,0.987541,0.111475,0.111067,0.13753,-0.268401,-0.953439,0
-0.010372,-0.039537,0.069191,0.987832,0.119127,0.099982,0.128793,-0.266244,-0.955262,0
-0.010485,-0.039986,0.068763,0.988567,0.12056,0.090561,0.11955,-0.260674,-0.957996,0
-0.010592,-0.040464,0.068869,0.982092,0.129313,0.137019,0.167185,-0.26284,-0.950244,0
-0.010337,-0.041863,0.069019,0.992571,0.119426,0.023239,0.052606,-0.249032,-0.967066,0
-0.010559,-0.04124,0.068865,0.988015,0.130893,0.081816,0.113272,-0.25473,-0.960355,0
-0.010593,-0.041194,0.068999,0.98735,0.133504,0.085533,0.117444,-0.253386,-0.96021,0
-0.010505,-0.041618,0.069242,0.989686,0.132567,0.054298,0.086193,-0.248292,-0.964843,0
-0.010738,-0.04026,0.069109,0.98841,0.130832,0.076996,0.107763,-0.247459,-0.962887,0
-0.010834,-0.039184,0.069055,0.993739,0.110127,0.01885,0.044416,-0.234575,-0.971083,0
-0.010968,-0.037712,0.068872,0.995014,0.099534,0.006369,0.029346,-0.231142,-0.972477,0
-0.011108,-0.036712,0.068964,0.995527,0.094301,-0.005818,0.016019,-0.229155,-0.973258,0
-0.011618,-0.034484,0.068538,0.993961,0.093968,0.05667,0.077271,-0.232675,-0.96948,0
-0.011906,-0.032994,0.068419,0.989705,0.100505,0.101891,0.12352,-0.240245,-0.962821,0
-0.012201,-0.031827,0.068377,0.990432,0.094395,0.100663,0.120813,-0.240598,-0.963077,0
-0.012631,-0.030777,0.068127,0.990251,0.089879,0.106421,0.125259,-0.240314,-0.96258,0
-0.012994,-0.030557,0.067973,0.991682,0.087885,0.094037,0.112608,-0.238547,-0.96458,0
-0.013485,-0.030321,0.067779,0.992982,0.086106,0.081073,0.099459,-0.237063,-0.96639,0
-0.014124,-0.029724,0.067545,0.991007,0.086955,0.101705,0.119883,-0.23933,-0.963509,0
-0.014742,-0.029773,0.067177,0.990547,0.088846,0.104517,0.123044,-0.238626,-0.963285,0
-0.015423,-0.030256,0.066722,0.992924,0.088971,0.07865,0.097632,-0.234593,-0.967178,0
-0.016258,-0.029958,0.066055,0.9904,0.092083,0.103094,0.122232,-0.235118,-0.964251,0
-0.017084,-0.030393,0.065313,0.992157,0.092324,0.084263,0.103595,-0.230142,-0.967627,0
-0.018024,-0.03055,0.064432,0.991867,0.094085,0.085724,0.105183,-0.226623,-0.968286,0
-0.019045,-0.030457,0.063636,0.990633,0.096549,0.096564,0.116243,-0.225208,-0.967352,0
-0.01994,-0.03132,0.062901,0.994994,0.094659,0.032051,0.051941,-0.215818,-0.975051,0
-0.021096,-0.031109,0.062592,0.993873,0.098145,0.050839,0.071407,-0.219052,-0.973097,0
-0.022205,-0.031097,0.061838,0.994976,0.094942,0.031759,0.051562,-0.214059,-0.975459,0
-0.023413,-0.030742,0.061677,0.995182,0.094026,0.027778,0.047599,-0.215656,-0.975309,0
-0.02484,-0.029901,0.061371,0.994744,0.093236,0.042328,0.061921,-0.218515,-0.973867,0
-0.026229,-0.029013,0.061112,0.994977,0.090272,0.043257,0.062314,-0.220367,-0.973425,0
-0.027536,-0.028439,0.060793,0.996942,0.075024,-0.021873,-0.005335,-0.213908,-0.976839,0
-0.02917,-0.027303,0.060258,0.996755,0.079276,0.013957,0.031138,-0.219843,-0.975038,0
-0.030758,-0.026177,0.059318,0.997234,0.073499,0.011099,0.026933,-0.218109,-0.975553,0
-0.032332,-0.025346,0.057992,0.997845,0.061404,-0.023116,-0.009782,-0.209153,-0.977834,0
-0.034151,-0.024705,0.056323,0.998024,0.057856,-0.024526,-0.01237,-0.201771,-0.979355,0
-0.036194,-0.024131,0.054498,0.997824,0.0638,0.016619,0.029007,-0.198481,-0.979675,0
-0.038253,-0.024277,0.052568,0.997649,0.065138,0.021301,0.033183,-0.187188,-0.981764,0
-0.040393,-0.024682,0.050886,0.997044,0.068948,0.033913,0.045779,-0.178574,-0.982861,0
-0.04249,-0.02551,0.049433,0.996296,0.072142,0.046798,0.05835,-0.167407,-0.98416,0
-0.044501,-0.026884,0.048914,0.996787,0.077282,0.021046,0.033298,-0.160852,-0.986417,0
-0.046573,-0.028158,0.049028,0.99591,0.085578,0.028985,0.042387,-0.159206,-0.986335,0
