px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.077658,-0.002649,0.096003,0.925614,-0.037712,-0.376584,-0.361343,-0.383979,-0.849701,0
0.077431,-0.002628,0.095027,0.928656,-0.044019,-0.36832,-0.351712,-0.420038,-0.83658,0
0.077295,-0.00324,0.094065,0.930717,-0.03589,-0.363974,-0.345702,-0.411196,-0.84345,0
0.077112,-0.003834,0.093368,0.932547,-0.030654,-0.359744,-0.339067,-0.416706,-0.843439,0
0.077091,-0.004578,0.093047,0.933505,-0.023985,-0.357762,-0.335972,-0.407086,-0.849355,0
0.077178,-0.005672,0.092978,0.933538,-0.011033,-0.358309,-0.335791,-0.376849,-0.863266,0
0.077346,-0.006641,0.09337,0.933321,-0.006019,-0.358993,-0.336899,-0.360389,-0.869838,0
0.077635,-0.007651,0.094202,0.932064,-0.00221,-0.362287,-0.339491,-0.354487,-0.871255,0
0.077925,-0.008642,0.095253,0.930336,0.002229,-0.366701,-0.343755,-0.342921,-0.874207,0
0.078223,-0.009679,0.09674,0.927459,0.00128,-0.373923,-0.347369,-0.367179,-0.862853,0
0.078909,-0.01073,0.098332,0.92402,0.003742,-0.382327,-0.354967,-0.363186,-0.861449,0
0.079685,-0.011833,0.100047,0.920179,0.00838,-0.391409,-0.364715,-0.34509,-0.86481,0
0.080523,-0.012476,0.101872,0.916522,0.0104,-0.399849,-0.376233,-0.31693,-0.870634,0
0.081106,-0.012846,0.103789,0.912636,0.005299,-0.408738,-0.384551,-0.327958,-0.862882,0
0.081603,-0.013338,0.105315,0.909359,0.004277,-0.41599,-0.392229,-0.324437,-0.860754,0
0.082027,-0.01369,0.106585,0.90658,0.003645,-0.422019,-0.399136,-0.317503,-0.860164,0
0.082369,-0.014302,0.107616,0.904026,0.005502,-0.427442,-0.405105,-0.308217,-0.860751,0
0.082694,-0.015107,0.108551,0.901279,0.006019,-0.433198,-0.410152,-0.310203,-0.857642,0
0.082913,-0.01582,0.109313,0.899154,0.006363,-0.437586,-0.414578,-0.307871,-0.856353,0
0.08305,-0.016789,0.109916,0.897205,0.009017,-0.441522,-0.418287,-0.30329,-0.856184,0
0.083066,-0.018022,0.110445,0.894877,0.009983,-0.446201,-0.419918,-0.319877,-0.849322,0
0.08315,-0.018962,0.110626,0.89391,0.013354,-0.448047,-0.422319,-0.309927,-0.851817,0
0.083272,-0.020177,0.11096,0.891354,0.019523,-0.452887,-0.424517,-0.314425,-0.849071,0
0.08366,-0.020846,0.111628,0.888726,0.020264,-0.45799,-0.428763,-0.316854,-0.84603,0
0.08405,-0.021148,0.11237,0.886167,0.021729,-0.462857,-0.43421,-0.309798,-0.845865,0
0.084288,-0.020878,0.113078,0.884453,0.018724,-0.466254,-0.438343,-0.309262,-0.843927,0
0.084563,-0.020582,0.113617,0.883138,0.014952,-0.468874,-0.44139,-0.312019,-0.84132,0
0.084839,-0.019982,0.113738,0.883324,0.014155,-0.468549,-0.444352,-0.293062,-0.846561,0
0.084768,-0.019074,0.113554,0.884461,0.010229,-0.466501,-0.443954,-0.289321,-0.848056,0
0.08452,-0.01831,0.112998,0.886432,0.006505,-0.462813,-0.441243,-0.29012,-0.849196,0
0.08399,-0.017574,0.112182,0.889109,-0.002147,-0.45769,-0.434334,-0.319353,-0.842239,0
0.083503,-0.017157,0.110998,0.892513,-0.002766,-0.451012,-0.428226,-0.319081,-0.845464,0
0.082973,-0.017067,0.109702,0.896009,-0.003504,-0.444021,-0.420697,-0.326622,-0.846364,0
0.082517,-0.017164,0.10852,0.899017,-0.005039,-0.437884,-0.413681,-0.337786,-0.84544,0
0.08221,-0.0178,0.107459,0.901145,0.001002,-0.433516,-0.409137,-0.328663,-0.851227,0
0.081943,-0.018284,0.106871,0.902043,0.000484,-0.431646,-0.405164,-0.343927,-0.847087,0
0.08195,-0.019015,0.106353,0.902668,0.008592,-0.430251,-0.405577,-0.317254,-0.857238,0
0.081946,-0.020196,0.10605,0.902758,0.034988,-0.428724,-0.407099,-0.252391,-0.877821,0
0.082076,-0.020495,0.106337,0.901086,0.029225,-0.432654,-0.409654,-0.269855,-0.871414,0
0.08226,-0.020994,0.10665,0.899232,0.032226,-0.436283,-0.413892,-0.260327,-0.872309,0
0.082288,-0.020646,0.1074,0.895932,0.007061,-0.444136,-0.416678,-0.333074,-0.845838,0
0.082179,-0.021058,0.107336,0.895145,0.026227,-0.445003,-0.420571,-0.281223,-0.862574,0
0.082126,-0.02039,0.107581,0.893431,-0.005612,-0.449166,-0.421852,-0.354052,-0.834678,0
0.081823,-0.02042,0.107102,0.893247,-0.009458,-0.449467,-0.424295,-0.348213,-0.835895,0
0.081279,-0.021128,0.106178,0.892795,0.00059,-0.450463,-0.424709,-0.332184,-0.842185,0
0.080535,-0.021384,0.104705,0.89432,0.002769,-0.44742,-0.422991,-0.320723,-0.847476,0
0.079454,-0.022176,0.102807,0.896008,0.009613,-0.443933,-0.419082,-0.312133,-0.852609,0
0.078065,-0.022936,0.100472,0.898479,0.01149,-0.438866,-0.411271,-0.327715,-0.850564,0
0.076569,-0.024349,0.097252,0.903307,0.043285,-0.426806,-0.403999,-0.248813,-0.880271,0
0.074841,-0.0244,0.09458,0.905642,0.01924,-0.423606,-0.392635,-0.33925,-0.854837,0
0.073093,-0.025107,0.091116,0.910613,0.02803,-0.412308,-0.383671,-0.313377,-0.868672,0
0.071097,-0.026091,0.087707,0.914464,0.034817,-0.403166,-0.372198,-0.318644,-0.871742,0
0.069235,-0.027254,0.084012,0.91913,0.044133,-0.391474,-0.361961,-0.297656,-0.883394,0
0.067041,-0.028312,0.080463,0.922945,0.049258,-0.381767,-0.349088,-0.31081,-0.884045,0
0.065025,-0.029699,0.076697,0.927221,0.058343,-0.369942,-0.337706,-0.296804,-0.893231,0
0.062879,-0.031269,0.073088,0.930546,0.065452,-0.360277,-0.323259,-0.315343,-0.892223,0
0.060859,-0.03298,0.069372,0.934389,0.075359,-0.348192,-0.310494,-0.306942,-0.899656,0
0.058907,-0.03538,0.065594,0.937409,0.090938,-0.336146,-0.298069,-0.289573,-0.909562,0
0.056693,-0.03739,0.062122,0.939842,0.100343,-0.326541,-0.282273,-0.310272,-0.907774,0
0.054825,-0.039709,0.058511,0.943115,0.114315,-0.312197,-0.269176,-0.28861,-0.91883,0
0.052853,-0.04185,0.055169,0.945299,0.125282,-0.301187,-0.252938,-0.301535,-0.919293,0
0.051342,-0.044491,0.051772,0.949329,0.140321,-0.281218,-0.240722,-0.250624,-0.937678,0
0.04937,-0.046542,0.049,0.949578,0.15029,-0.275161,-0.222071,-0.297129,-0.928654,0
0.047795,-0.048822,0.046205,0.951513,0.162285,-0.261317,-0.205092,-0.298445,-0.932131,0
0.046725,-0.051439,0.043622,0.95535,0.175101,-0.238006,-0.191863,-0.244968,-0.950357,0
0.045328,-0.053623,0.041645,0.956207,0.18665,-0.225455,-0.174231,-0.255959,-0.950857,0
0.04443,-0.055964,0.040254,0.956867,0.199177,-0.211506,-0.158994,-0.250312,-0.955021,0
0.043944,-0.058285,0.039705,0.955667,0.212109,-0.204233,-0.144477,-0.266589,-0.95292,0
0.043538,-0.060072,0.039842,0.955567,0.221855,-0.194092,-0.132406,-0.26524,-0.955048,0
0.043574,-0.061832,0.040925,0.95535,0.23143,-0.183705,-0.124562,-0.248339,-0.960631,0
0.043532,-0.062739,0.043215,0.953527,0.237328,-0.185641,-0.119025,-0.269321,-0.955667,0
0.044327,-0.064333,0.046178,0.956698,0.246626,-0.15461,-0.121535,-0.1442,-0.982057,0
0.044691,-0.064275,0.050746,0.955725,0.24504,-0.162927,-0.127232,-0.15514,-0.979665,0
0.045474,-0.064423,0.056547,0.955968,0.241139,-0.167261,-0.141908,-0.119048,-0.982695,0
0.046254,-0.063802,0.063546,0.952881,0.23644,-0.190039,-0.159102,-0.143847,-0.976727,0
0.047432,-0.063291,0.071609,0.949785,0.229112,-0.213109,-0.184003,-0.141904,-0.972628,0
0.049088,-0.062998,0.080651,0.944759,0.222829,-0.240369,-0.215265,-0.131188,-0.967704,0
0.051214,-0.062761,0.09045,0.936965,0.216327,-0.274405,-0.251812,-0.12642,-0.959484,0
0.053733,-0.062777,0.100896,0.923573,0.209623,-0.321048,-0.291869,-0.158635,-0.943211,0
0.056881,-0.062333,0.111912,0.906294,0.180898,-0.381977,-0.33714,-0.235615,-0.911495,0
0.06072,-0.062814,0.12259,0.887984,0.173617,-0.425843,-0.383493,-0.2315,-0.894058,0
0.06497,-0.062946,0.133161,0.865283,0.158071,-0.475708,-0.429752,-0.254628,-0.866301,0
0.069742,-0.063427,0.143248,0.839895,0.146614,-0.522571,-0.47653,-0.261672,-0.839313,0
0.075249,-0.06456,0.15288,0.810721,0.150649,-0.565718,-0.524538,-0.242211,-0.816207,0
0.080508,-0.063931,0.161592,0.782596,0.131345,-0.608516,-0.567212,-0.252378,-0.783949,0
0.086025,-0.064589,0.169205,0.751734,0.129374,-0.646652,-0.606849,-0.248107,-0.755101,0
0.091353,-0.064993,0.175629,0.721428,0.124012,-0.681295,-0.642039,-0.248862,-0.725158,0
0.096213,-0.064948,0.180915,0.693055,0.122794,-0.71035,-0.67368,-0.240391,-0.698833,0
0.100395,-0.064807,0.184825,0.667357,0.122318,-0.734625,-0.700113,-0.233283,-0.674848,0
0.103562,-0.064253,0.187266,0.646357,0.111763,-0.754806,-0.720264,-0.237174,-0.651896,0
0.105649,-0.063837,0.188074,0.630719,0.109406,-0.76826,-0.734743,-0.234354,-0.636577,0
0.106515,-0.063298,0.18731,0.620544,0.104435,-0.777186,-0.743994,-0.23476,-0.625588,0
0.105929,-0.06264,0.184806,0.617281,0.09627,-0.780831,-0.747137,-0.239203,-0.620136,0
0.103985,-0.062261,0.180444,0.620319,0.094036,-0.778692,-0.744523,-0.241743,-0.622291,0
0.10046,-0.062042,0.173898,0.631668,0.091196,-0.769856,-0.734247,-0.248263,-0.63186,0
0.095038,-0.061974,0.164757,0.653699,0.089984,-0.751385,-0.713123,-0.259023,-0.651431,0
0.087499,-0.06201,0.152496,0.688997,0.098709,-0.718011,-0.677574,-0.263903,-0.686475,0
0.078181,-0.061633,0.137168,0.736285,0.111561,-0.667412,-0.624852,-0.266447,-0.733871,0
0.067893,-0.060684,0.119105,0.790873,0.125637,-0.598945,-0.554416,-0.267301,-0.788145,0
0.057491,-0.059321,0.098136,0.851181,0.168094,-0.497228,-0.462151,-0.209056,-0.861808,0
0.04795,-0.055764,0.075761,0.904262,0.149508,-0.399948,-0.356901,-0.249505,-0.900205,0
0.040524,-0.052854,0.05199,0.945695,0.16015,-0.282867,-0.237198,-0.255015,-0.937392,0
0.035794,-0.049089,0.028218,0.972353,0.169562,-0.160558,-0.113284,-0.258722,-0.959286,0
0.03403,-0.045755,0.007258,0.980693,0.186991,-0.057234,-0.000137,-0.292019,-0.956412,0
0.033575,-0.046507,0.014233,0.979509,0.175467,-0.098864,-0.041239,-0.30574,-0.951221,0
0.034534,-0.049148,0.026544,0.972579,0.164696,-0.164211,-0.11262,-0.284253,-0.952112,0
0.036757,-0.053164,0.03938,0.96156,0.174567,-0.211966,-0.183894,-0.16389,-0.969187,0
0.03952,-0.054754,0.053516,0.938788,0.143102,-0.313366,-0.250197,-0.34207,-0.905754,0
0.043809,-0.058871,0.066068,0.916149,0.156417,-0.36906,-0.318038,-0.276748,-0.906787,0
0.047533,-0.060318,0.07771,0.893137,0.13809,-0.428062,-0.370263,-0.314603,-0.874031,0
0.051167,-0.062285,0.088013,0.869335,0.131334,-0.476454,-0.414878,-0.329967,-0.847938,0
0.054369,-0.063476,0.096431,0.850717,0.12013,-0.511712,-0.446914,-0.347126,-0.824482,0
0.056811,-0.064342,0.102773,0.83975,0.12702,-0.527907,-0.470918,-0.313603,-0.824554,0
0.057988,-0.065031,0.10741,0.831505,0.118975,-0.542628,-0.477949,-0.344634,-0.807956,0
0.058071,-0.065005,0.109959,0.832465,0.114755,-0.542063,-0.474506,-0.357483,-0.804394,0
0.057038,-0.064372,0.110833,0.839372,0.10666,-0.53299,-0.460429,-0.381639,-0.801472,0
0.055311,-0.063659,0.110038,0.85148,0.114712,-0.511687,-0.439448,-0.376326,-0.815637,0
0.053151,-0.062639,0.108251,0.866275,0.122284,-0.48437,-0.411951,-0.373627,-0.831083,0
0.050805,-0.061111,0.106014,0.881686,0.124541,-0.455103,-0.380078,-0.384078,-0.841442,0
0.048406,-0.058946,0.104174,0.896392,0.121328,-0.426335,-0.348529,-0.401356,-0.847019,0
0.046934,-0.057738,0.102692,0.909638,0.134413,-0.393054,-0.324775,-0.359824,-0.87467,0
0.04562,-0.056299,0.102989,0.91592,0.130351,-0.379604,-0.301669,-0.400266,-0.865322,0
0.045168,-0.054997,0.105144,0.920755,0.130896,-0.367527,-0.293918,-0.386757,-0.874089,0
0.045721,-0.054334,0.109777,0.91993,0.127776,-0.370679,-0.299144,-0.382424,-0.874223,0
0.047218,-0.054365,0.116677,0.9144,0.12641,-0.38457,-0.317316,-0.366065,-0.874818,0
0.04961,-0.054144,0.125685,0.905477,0.121196,-0.406721,-0.348764,-0.33356,-0.875843,0
0.052941,-0.054563,0.136646,0.887612,0.110251,-0.447203,-0.385799,-0.352416,-0.85262,0
0.057599,-0.055226,0.148647,0.865747,0.104582,-0.489432,-0.432301,-0.336496,-0.836592,0
0.063127,-0.055383,0.161556,0.838099,0.085334,-0.538802,-0.481479,-0.34861,-0.804145,0
0.069546,-0.055194,0.174692,0.806059,0.067121,-0.588016,-0.533612,-0.347307,-0.771126,0
0.076958,-0.055689,0.18739,0.768679,0.068373,-0.63597,-0.587164,-0.318957,-0.743979,0
0.084905,-0.055424,0.199697,0.727735,0.05629,-0.683545,-0.638283,-0.309133,-0.705004,0
0.09332,-0.054988,0.211225,0.683475,0.052684,-0.72807,-0.68745,-0.288993,-0.666255,0
0.101883,-0.053995,0.221758,0.63805,0.034172,-0.769237,-0.731244,-0.286042,-0.619243,0
0.110552,-0.053145,0.230968,0.592569,0.05631,-0.803549,-0.774449,-0.234557,-0.587547,0
0.118847,-0.052082,0.23921,0.545042,0.029953,-0.837873,-0.807947,-0.248171,-0.534446,0
0.126635,-0.051007,0.245788,0.502805,0.052167,-0.862824,-0.83992,-0.206386,-0.501936,0
0.133651,-0.049943,0.251239,0.462243,0.03474,-0.886073,-0.863902,-0.207738,-0.458822,0
0.139756,-0.048869,0.255428,0.425601,0.031519,-0.904362,-0.884583,-0.196151,-0.423129,0
0.144934,-0.04796,0.258396,0.392736,0.035934,-0.918949,-0.90142,-0.182937,-0.392398,0
0.148868,-0.046897,0.2602,0.365866,0.037219,-0.929923,-0.91434,-0.171968,-0.366618,0
0.151407,-0.04597,0.260888,0.344895,0.043907,-0.937614,-0.924057,-0.159522,-0.347378,0
0.152577,-0.044905,0.260473,0.330054,0.04559,-0.942861,-0.930831,-0.150303,-0.33311,0
0.152273,-0.043564,0.259281,0.320571,-0.004208,-0.947215,-0.932711,-0.175786,-0.314881,0
0.150323,-0.042646,0.256387,0.320648,0.038131,-0.946431,-0.936157,-0.139365,-0.322782,0
0.146618,-0.042017,0.252826,0.32681,0.013773,-0.94499,-0.933141,-0.153793,-0.324954,0
0.141427,-0.040661,0.247968,0.340557,-0.005512,-0.940208,-0.928768,-0.157594,-0.33549,0
0.134469,-0.039889,0.241499,0.363366,0.046713,-0.930474,-0.923586,-0.113035,-0.366351,0
0.126002,-0.039148,0.233927,0.391652,0.051374,-0.918678,-0.912837,-0.10362,-0.394957,0
0.115795,-0.038323,0.224675,0.429012,0.043609,-0.902245,-0.896397,-0.102679,-0.431194,0
0.103525,-0.037622,0.213351,0.47588,0.011144,-0.879439,-0.871355,-0.129877,-0.473151,0
0.088962,-0.03782,0.198361,0.539414,0.029324,-0.84153,-0.83425,-0.117025,-0.538825,0
0.072004,-0.038855,0.179465,0.616339,0.010537,-0.787411,-0.775643,-0.164605,-0.60933,0
0.053673,-0.040432,0.155434,0.7058,0.029664,-0.70779,-0.692279,-0.183126,-0.698008,0
0.035398,-0.040763,0.126696,0.799255,0.031502,-0.600165,-0.577083,-0.23864,-0.781042,0
0.019474,-0.040851,0.093325,0.888062,0.089566,-0.450914,-0.430926,-0.179504,-0.884353,0
0.007804,-0.039918,0.057181,0.954209,0.118583,-0.274633,-0.256911,-0.145432,-0.95543,0
0.001723,-0.035337,0.021566,0.984829,0.13059,-0.114276,-0.068607,-0.311865,-0.947646,0
0.001832,-0.036624,0.023307,0.982829,0.129792,-0.131154,-0.082313,-0.327746,-0.941173,0
0.003366,-0.039317,0.03317,0.974854,0.120507,-0.187452,-0.14125,-0.316475,-0.938026,0
0.00582,-0.042749,0.04372,0.96393,0.118566,-0.238288,-0.196758,-0.285469,-0.937973,0
0.00958,-0.046659,0.054889,0.948562,0.124748,-0.290979,-0.247942,-0.2788,-0.927791,0
0.013818,-0.049571,0.065668,0.931729,0.124791,-0.341039,-0.29224,-0.299842,-0.908125,0
0.018171,-0.051603,0.075506,0.915544,0.123079,-0.382924,-0.329775,-0.31536,-0.88983,0
0.022531,-0.052549,0.084541,0.900481,0.117584,-0.418698,-0.363616,-0.324583,-0.873172,0
0.026586,-0.052019,0.092833,0.888304,0.109015,-0.44613,-0.394365,-0.31676,-0.862635,0
0.030355,-0.050501,0.100114,0.879457,0.09591,-0.466214,-0.418607,-0.310344,-0.853496,0
0.0338,-0.047959,0.106284,0.872097,0.082642,-0.482304,-0.439541,-0.300883,-0.846329,0
0.036508,-0.042837,0.111433,0.871129,-0.010552,-0.490941,-0.439062,-0.464457,-0.769093,0
0.038649,-0.041084,0.114179,0.868164,0.03854,-0.494778,-0.456797,-0.32763,-0.82704,0
0.03977,-0.037259,0.115172,0.874546,0.01746,-0.484628,-0.450639,-0.339917,-0.825458,0
0.040442,-0.033119,0.114799,0.887103,-0.038969,-0.459923,-0.42769,-0.444112,-0.787303,0
0.040214,-0.031833,0.112558,0.89357,0.001207,-0.448922,-0.419609,-0.353192,-0.836172,0
0.039862,-0.030373,0.109464,0.904214,0.002742,-0.42707,-0.397597,-0.35969,-0.844121,0
0.03941,-0.02975,0.105847,0.914283,0.011427,-0.404914,-0.376042,-0.347678,-0.858902,0
0.039081,-0.029492,0.102467,0.922634,0.014524,-0.385403,-0.353932,-0.365131,-0.861053,0
0.039024,-0.029963,0.099762,0.926934,0.026155,-0.374311,-0.342072,-0.351067,-0.87163,0
0.039201,-0.030449,0.097948,0.929033,0.032695,-0.36855,-0.334551,-0.351212,-0.874486,0
0.039711,-0.030898,0.097175,0.928964,0.033263,-0.368673,-0.331127,-0.370537,-0.867789,0
0.04062,-0.031234,0.096995,0.927923,0.035066,-0.371118,-0.336506,-0.349535,-0.874408,0
0.041417,-0.031226,0.097656,0.924515,0.029776,-0.379981,-0.342526,-0.372371,-0.862564,0
0.042457,-0.031228,0.09851,0.920365,0.029514,-0.389945,-0.354732,-0.356699,-0.864252,0
0.043706,-0.031181,0.099148,0.917985,0.030888,-0.395411,-0.366911,-0.312422,-0.876224,0
0.044804,-0.030955,0.099982,0.913909,0.024771,-0.405163,-0.377847,-0.312827,-0.871419,0
0.045644,-0.030897,0.100576,0.90936,0.018933,-0.415579,-0.385404,-0.337732,-0.85872,0
0.046461,-0.030845,0.100605,0.906306,0.015088,-0.422352,-0.392813,-0.338594,-0.855016,0
0.047113,-0.031067,0.100022,0.904273,0.020937,-0.426441,-0.399636,-0.310034,-0.862653,0
0.047574,-0.030998,0.098871,0.90395,0.02132,-0.427106,-0.403155,-0.2906,-0.867766,0
0.047533,-0.031251,0.097393,0.903485,0.020272,-0.42814,-0.401667,-0.308579,-0.862231,0
0.047493,-0.031432,0.09517,0.905504,0.026743,-0.423495,-0.400628,-0.27506,-0.873979,0
0.047115,-0.031738,0.0928,0.907259,0.027789,-0.419654,-0.39545,-0.283336,-0.873693,0
0.046764,-0.032363,0.090143,0.909795,0.033714,-0.413686,-0.389997,-0.271649,-0.879835,0
0.046205,-0.033024,0.087685,0.911407,0.035049,-0.410012,-0.382603,-0.294651,-0.875669,0
0.045819,-0.033751,0.085256,0.913408,0.041221,-0.404953,-0.37775,-0.284752,-0.881034,0
0.045648,-0.03462,0.08296,0.915693,0.049184,-0.398857,-0.374085,-0.258356,-0.890681,0
0.04543,-0.035546,0.080984,0.916663,0.055603,-0.395775,-0.369732,-0.258022,-0.892593,0
0.045454,-0.036919,0.079012,0.917791,0.069545,-0.390926,-0.367483,-0.224116,-0.902623,0
0.045359,-0.038188,0.077149,0.91877,0.077976,-0.387016,-0.36253,-0.221501,-0.905268,0
0.045231,-0.039586,0.075259,0.920858,0.089414,-0.379507,-0.356792,-0.199255,-0.912687,0
0.045114,-0.040701,0.07339,0.922552,0.095347,-0.373908,-0.350319,-0.199322,-0.915176,0
0.044886,-0.041743,0.071585,0.923881,0.101116,-0.369078,-0.342871,-0.209597,-0.915701,0
0.044724,-0.04292,0.069726,0.926217,0.110411,-0.360459,-0.335483,-0.194754,-0.921695,0
0.044473,-0.043937,0.068088,0.92878,0.117079,-0.351653,-0.327784,-0.183365,-0.926787,0
0.0444,-0.044802,0.066585,0.930131,0.123279,-0.345916,-0.32153,-0.181679,-0.929307,0
0.044247,-0.045138,0.065524,0.930826,0.125443,-0.34326,-0.316152,-0.194778,-0.928498,0
0.044236,-0.045656,0.065323,0.93044,0.12702,-0.343724,-0.314288,-0.205705,-0.926773,0
0.044309,-0.045763,0.06573,0.929898,0.126598,-0.345346,-0.315947,-0.205817,-0.926184,0
0.044434,-0.045714,0.066697,0.928731,0.122311,-0.349997,-0.318718,-0.218897,-0.922227,0
0.044772,-0.04584,0.068238,0.926674,0.121133,-0.355812,-0.324874,-0.217958,-0.9203,0
0.045164,-0.045884,0.07049,0.922855,0.116309,-0.367166,-0.332083,-0.242588,-0.911522,0
0.045929,-0.046069,0.072939,0.920198,0.116485,-0.37372,-0.34473,-0.211183,-0.914638,0
0.046724,-0.046378,0.075762,0.916497,0.116876,-0.382587,-0.357136,-0.191852,-0.914137,0
0.047543,-0.046882,0.078831,0.910787,0.11148,-0.397541,-0.36778,-0.218505,-0.903877,0
0.0485,-0.047471,0.081922,0.90612,0.11435,-0.407273,-0.381008,-0.197692,-0.903189,0
0.049533,-0.048269,0.085131,0.900441,0.117438,-0.418824,-0.393945,-0.188068,-0.899687,0
0.050413,-0.048924,0.0882,0.894854,0.112784,-0.431876,-0.403733,-0.208119,-0.890891,0
0.051402,-0.050329,0.090854,0.890079,0.122241,-0.439108,-0.41292,-0.191703,-0.890363,0
0.052339,-0.051059,0.093579,0.88468,0.121855,-0.449992,-0.422296,-0.199455,-0.884242,0
0.053395,-0.051916,0.096303,0.879365,0.128707,-0.458422,-0.432725,-0.185669,-0.8822,0
0.054216,-0.052415,0.098964,0.875184,0.12863,-0.466377,-0.44081,-0.185202,-0.878286,0
0.05492,-0.052219,0.101524,0.870885,0.124528,-0.475449,-0.448823,-0.19272,-0.872592,0
0.055677,-0.051834,0.104109,0.866688,0.121226,-0.483896,-0.457605,-0.193016,-0.867953,0
0.056289,-0.05084,0.106535,0.863675,0.114452,-0.490883,-0.465091,-0.194474,-0.863638,0
0.056829,-0.049783,0.108892,0.860653,0.108792,-0.497434,-0.472894,-0.191459,-0.860067,0
0.057253,-0.048296,0.111146,0.858625,0.101388,-0.502478,-0.480034,-0.184806,-0.857563,0
0.057697,-0.047033,0.113405,0.85578,0.096614,-0.508238,-0.487906,-0.175916,-0.854986,0
0.058121,-0.045594,0.115576,0.853686,0.092181,-0.512565,-0.49548,-0.159317,-0.853884,0
0.058516,-0.044859,0.117567,0.852047,0.094697,-0.514828,-0.501256,-0.135837,-0.85457,0
0.058632,-0.043956,0.119341,0.850223,0.0838,-0.51971,-0.504996,-0.14896,-0.85017,0
