px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.024417,0.023097,0.120589,0.994168,-0.037772,0.101013,0.07145,-0.470894,-0.879291,0
0.024443,0.023241,0.120434,0.994436,-0.039005,0.097851,0.068064,-0.471034,-0.879485,0
0.024462,0.023406,0.12027,0.994238,-0.039578,0.099617,0.0693,-0.471672,-0.879047,0
0.024429,0.023017,0.120118,0.997827,-0.050265,0.042602,0.014355,-0.465198,-0.88509,0
0.024477,0.023584,0.119856,0.99473,-0.041639,0.093694,0.063092,-0.471731,-0.879482,0
0.024449,0.023694,0.119513,0.995006,-0.042908,0.090121,0.059412,-0.470931,-0.880167,0
0.024423,0.023791,0.119175,0.994949,-0.042924,0.090741,0.059969,-0.47075,-0.880226,0
0.024342,0.023501,0.118853,0.997471,-0.051571,0.048907,0.019358,-0.464976,-0.885112,0
0.024329,0.023718,0.118514,0.997356,-0.052195,0.050574,0.020561,-0.464798,-0.885178,0
0.024344,0.023782,0.118176,0.996672,-0.049561,0.06472,0.034226,-0.466153,-0.884042,0
0.024457,0.024494,0.117887,0.99474,-0.047471,0.09077,0.057944,-0.469961,-0.880783,0
0.024538,0.024912,0.117745,0.994439,-0.048967,0.093242,0.059289,-0.471437,-0.879905,0
0.024631,0.025294,0.11757,0.994255,-0.050383,0.094438,0.05958,-0.472465,-0.879334,0
0.024609,0.025338,0.117398,0.996203,-0.056844,0.065941,0.031622,-0.469442,-0.882397,0
0.02473,0.025149,0.117088,0.998017,-0.059698,0.019975,-0.010116,-0.46528,-0.885106,0
0.024714,0.025884,0.116621,0.996081,-0.058828,0.066041,0.030782,-0.46943,-0.882433,0
0.024916,0.025988,0.116126,0.996864,-0.055814,0.056095,0.023398,-0.469286,-0.882736,0
0.024866,0.026312,0.115605,0.995797,-0.058578,0.070403,0.034876,-0.468263,-0.882901,0
0.024948,0.026605,0.115067,0.995425,-0.058662,0.075423,0.039318,-0.467955,-0.882877,0
0.025052,0.026973,0.114421,0.994107,-0.05463,0.093633,0.057289,-0.468511,-0.881598,0
0.025161,0.027364,0.11392,0.991239,-0.052637,0.12114,0.082216,-0.471926,-0.877796,0
0.025216,0.027424,0.113307,0.991222,-0.052481,0.121343,0.0826,-0.470806,-0.878362,0
0.025122,0.027075,0.112728,0.993642,-0.055996,0.097673,0.060431,-0.46672,-0.882338,0
0.025105,0.026853,0.112006,0.993379,-0.054823,0.100958,0.063981,-0.465891,-0.882526,0
0.025161,0.02679,0.111213,0.988568,-0.045841,0.143636,0.105583,-0.4696,-0.876543,0
0.025009,0.026436,0.110326,0.984721,-0.03823,0.16989,0.13228,-0.470276,-0.87255,0
0.024738,0.025271,0.1093,0.991444,-0.043836,0.122949,0.089016,-0.461855,-0.882477,0
0.02459,0.02495,0.10815,0.983588,-0.030005,0.177916,0.143802,-0.465204,-0.873445,0
0.02431,0.024088,0.106864,0.983239,-0.026024,0.180452,0.148308,-0.461512,-0.874649,0
0.02397,0.022839,0.105594,0.989391,-0.030319,0.142079,0.113091,-0.45315,-0.884231,0
0.023768,0.02245,0.104335,0.982067,-0.018401,0.187632,0.158897,-0.45485,-0.876278,0
0.023541,0.021777,0.103169,0.981618,-0.016365,0.190152,0.162415,-0.45162,-0.877303,0
0.023342,0.021031,0.102068,0.980589,-0.012579,0.19567,0.169302,-0.449058,-0.877316,0
0.023231,0.020612,0.101102,0.980764,-0.012693,0.194786,0.16874,-0.446529,-0.878714,0
0.023088,0.020066,0.100239,0.980726,-0.011083,0.195075,0.169884,-0.444833,-0.879354,0
0.023069,0.019557,0.099493,0.98395,-0.015047,0.17781,0.152992,-0.441745,-0.883999,0
0.02295,0.019176,0.098735,0.983807,-0.014658,0.178631,0.154097,-0.439801,-0.884777,0
0.022878,0.018951,0.098156,0.983945,-0.01337,0.177968,0.154034,-0.440027,-0.884675,0
0.022755,0.018768,0.097409,0.983875,-0.017542,0.177993,0.152499,-0.4377,-0.886094,0
0.022623,0.018512,0.09663,0.983986,-0.018824,0.177249,0.151499,-0.435611,-0.887294,0
0.022456,0.018562,0.095918,0.980273,-0.017319,0.19689,0.169748,-0.436519,-0.883537,0
0.022313,0.018302,0.094977,0.982758,-0.023185,0.183438,0.155605,-0.432169,-0.888266,0
0.022028,0.018085,0.094014,0.980505,-0.021188,0.195348,0.167364,-0.430839,-0.886773,0
0.021767,0.017796,0.092783,0.981394,-0.024331,0.190459,0.162125,-0.426431,-0.889872,0
0.021392,0.017378,0.091358,0.981626,-0.025852,0.189055,0.160817,-0.421182,-0.892605,0
0.020946,0.016737,0.089717,0.981986,-0.02625,0.187123,0.159665,-0.414324,-0.896015,0
0.020496,0.016153,0.088026,0.980632,-0.025979,0.194126,0.166789,-0.408818,-0.897245,0
0.020026,0.015289,0.086289,0.982573,-0.027089,0.183891,0.157827,-0.401,-0.90238,0
0.019529,0.014457,0.084491,0.981984,-0.026645,0.187077,0.16161,-0.394638,-0.904513,0
0.019059,0.013236,0.082661,0.986025,-0.029397,0.163984,0.140225,-0.385035,-0.912187,0
0.018531,0.012549,0.080962,0.985451,-0.029383,0.167399,0.143957,-0.379265,-0.914021,0
0.01803,0.011239,0.079317,0.985828,-0.027082,0.165559,0.143733,-0.372564,-0.916808,0
0.017564,0.00998,0.077761,0.987423,-0.027603,0.155672,0.134954,-0.36578,-0.920865,0
0.017135,0.008639,0.076283,0.986554,-0.024839,0.161536,0.141801,-0.361348,-0.921586,0
0.01664,0.007166,0.074676,0.987463,-0.023416,0.156102,0.137796,-0.354513,-0.924842,0
0.016197,0.005198,0.073082,0.992075,-0.025475,0.123038,0.106857,-0.344079,-0.93284,0
0.015676,0.003517,0.071563,0.993152,-0.023029,0.114541,0.100182,-0.336558,-0.936319,0
0.015161,0.002084,0.070156,0.99111,-0.016763,0.131988,0.11897,-0.332461,-0.935583,0
0.01461,0.000436,0.068915,0.986721,-0.006315,0.162304,0.151152,-0.330095,-0.931767,0
0.014393,-0.001668,0.067576,0.993441,-0.012009,0.113712,0.103865,-0.321119,-0.941326,0
0.013771,-0.003065,0.066258,0.987986,0.000217,0.154542,0.14657,-0.318335,-0.936579,0
0.013512,-0.004809,0.064751,0.991873,-0.002398,0.127207,0.12021,-0.309853,-0.943155,0
0.012975,-0.006346,0.063364,0.99201,-0.000188,0.126162,0.120172,-0.303064,-0.945363,0
0.012487,-0.007966,0.061995,0.990754,0.006192,0.135528,0.131196,-0.298115,-0.945471,0
0.012234,-0.009609,0.060655,0.995169,-0.000212,0.098176,0.093962,-0.287803,-0.953069,0
0.011854,-0.010907,0.059634,0.993324,0.005156,0.115244,0.111926,-0.284982,-0.951976,0
0.011556,-0.01244,0.058884,0.993296,0.007528,0.115356,0.112788,-0.281909,-0.952789,0
0.011283,-0.014042,0.05826,0.994532,0.008867,0.10405,0.102414,-0.277537,-0.955241,0
0.011207,-0.015774,0.057716,0.997141,0.005541,0.075366,0.074014,-0.272898,-0.959192,0
0.010791,-0.017314,0.057238,0.995726,0.012821,0.091462,0.091499,-0.271567,-0.95806,0
0.010561,-0.019141,0.056616,0.997165,0.012979,0.074119,0.074892,-0.266708,-0.960863,0
0.010285,-0.020847,0.055873,0.997328,0.016426,0.071181,0.072995,-0.262373,-0.962202,0
0.01002,-0.022279,0.055101,0.99614,0.02275,0.084782,0.087781,-0.259689,-0.961694,0
0.009869,-0.02419,0.054313,0.998921,0.02187,0.040977,0.045177,-0.252547,-0.966529,0
0.009674,-0.025869,0.053477,0.999602,0.021756,0.017982,0.022768,-0.244987,-0.969259,0
0.009404,-0.02767,0.05283,0.999697,0.024443,-0.002743,0.003149,-0.237802,-0.971309,0
0.009347,-0.028521,0.052194,0.999269,0.029018,0.024896,0.031138,-0.239791,-0.970325,0
0.009107,-0.029478,0.051829,0.998959,0.030967,0.033488,0.039924,-0.23862,-0.970292,0
0.008904,-0.030642,0.051548,0.998321,0.036247,0.045178,0.052535,-0.238152,-0.969806,0
0.008885,-0.032736,0.051103,0.998128,0.019398,-0.057995,-0.052334,-0.219676,-0.974168,0
0.008605,-0.033615,0.050576,0.999533,0.02939,-0.008344,-0.001565,-0.223484,-0.974706,0
0.008551,-0.035247,0.050222,0.999291,0.031726,-0.020267,-0.012804,-0.219834,-0.975453,0
0.008406,-0.037459,0.049944,0.996085,0.028645,-0.083635,-0.075881,-0.208352,-0.975106,0
0.008212,-0.038299,0.049534,0.999017,0.037779,-0.023174,-0.014578,-0.213662,-0.976799,0
0.008261,-0.039081,0.04907,0.998573,0.048758,0.021789,0.032004,-0.219727,-0.975036,0
0.008249,-0.040113,0.048781,0.998301,0.053698,0.022635,0.033866,-0.218525,-0.975244,0
0.008189,-0.040498,0.048267,0.997577,0.054689,0.042994,0.053969,-0.218443,-0.974356,0
0.00829,-0.04161,0.047958,0.998693,0.04868,-0.015569,-0.004983,-0.210422,-0.977598,0
0.008245,-0.042444,0.047558,0.998609,0.051107,-0.012986,-0.002054,-0.208388,-0.978044,0
0.00817,-0.042949,0.047184,0.998445,0.05467,0.010891,0.022158,-0.209953,-0.97746,0
0.008084,-0.044174,0.046904,0.997293,0.066219,0.031949,0.045293,-0.21103,-0.97643,0
0.008131,-0.045187,0.046475,0.997662,0.066073,0.017488,0.030803,-0.206253,-0.978014,0
0.008181,-0.046343,0.046178,0.99778,0.066583,-0.001539,0.011973,-0.202059,-0.9793,0
0.008133,-0.047189,0.045881,0.997337,0.072265,0.009818,0.024271,-0.201947,-0.979096,0
0.008163,-0.048044,0.045697,0.99713,0.075246,0.008383,0.023391,-0.200854,-0.979342,0
0.008234,-0.048966,0.045565,0.997137,0.074876,-0.010573,0.004462,-0.19783,-0.980226,0
0.008247,-0.0495,0.045488,0.99701,0.076472,-0.011141,0.004196,-0.197524,-0.980289,0
0.008188,-0.049402,0.045345,0.995873,0.082386,0.038069,0.054155,-0.202834,-0.977714,0
0.008177,-0.049676,0.045114,0.994269,0.085579,0.064079,0.080474,-0.204492,-0.975555,0
0.008258,-0.050395,0.044864,0.994996,0.08629,0.050363,0.066937,-0.201503,-0.977198,0
0.008286,-0.050836,0.044603,0.994804,0.088408,0.050491,0.067401,-0.200187,-0.977437,0
0.008334,-0.051288,0.044306,0.994646,0.090542,0.049806,0.067043,-0.198631,-0.977779,0
0.008378,-0.051752,0.044036,0.994286,0.093452,0.051589,0.069315,-0.19769,-0.977811,0
0.00848,-0.052286,0.043976,0.994972,0.094741,0.032465,0.05062,-0.196046,-0.979287,0
0.008525,-0.052553,0.043828,0.994833,0.096466,0.031663,0.050121,-0.195401,-0.979442,0
0.008564,-0.052722,0.043784,0.994715,0.097912,0.030917,0.049668,-0.195311,-0.979483,0
0.008606,-0.052767,0.043819,0.994765,0.098524,0.027108,0.046055,-0.195462,-0.979629,0
0.008629,-0.052734,0.043911,0.994831,0.099151,0.021899,0.041093,-0.195913,-0.97976,0
0.008681,-0.052604,0.044066,0.994994,0.098833,0.014818,0.03417,-0.197108,-0.979786,0
0.008666,-0.052439,0.04405,0.995221,0.097592,0.003243,0.02236,-0.195441,-0.980461,0
0.008677,-0.052235,0.04429,0.995164,0.098124,0.004439,0.023818,-0.197215,-0.980071,0
0.008674,-0.051887,0.04442,0.995278,0.09705,0.00141,0.020642,-0.19745,-0.980096,0
0.008666,-0.051554,0.044713,0.995214,0.097573,0.005359,0.024836,-0.199516,-0.97958,0
0.008693,-0.051206,0.045106,0.995233,0.097368,0.005502,0.025198,-0.202241,-0.979012,0
0.008675,-0.050673,0.045664,0.995534,0.094335,-0.003545,0.015809,-0.203621,-0.978922,0
0.008652,-0.050259,0.046187,0.995492,0.094824,-0.002243,0.017415,-0.205969,-0.978403,0
0.008605,-0.049682,0.046918,0.995595,0.093751,-0.001182,0.018576,-0.209591,-0.977613,0
0.008573,-0.048972,0.047762,0.995739,0.092207,0.001268,0.021074,-0.214153,-0.976573,0
0.008568,-0.048081,0.048585,0.996335,0.084677,-0.012106,0.006495,-0.216011,-0.976369,0
0.008531,-0.047578,0.049544,0.996357,0.084287,-0.012942,0.005983,-0.220488,-0.975371,0
0.008523,-0.047176,0.05042,0.996239,0.081794,-0.028595,-0.009708,-0.222566,-0.974869,0
0.008335,-0.046478,0.051184,0.996188,0.086034,0.014405,0.033962,-0.23041,-0.972501,0
0.008417,-0.046494,0.051958,0.993467,0.069045,-0.090863,-0.073833,-0.218238,-0.973099,0
0.00819,-0.0456,0.052727,0.996233,0.075883,-0.041983,-0.023594,-0.228685,-0.973214,0
0.008282,-0.045355,0.053344,0.996303,0.079521,-0.032518,-0.012955,-0.235109,-0.971883,0
0.008242,-0.045171,0.053837,0.995785,0.077589,-0.048916,-0.029441,-0.234703,-0.971621,0
0.008057,-0.044294,0.053933,0.996846,0.079271,-0.00363,0.01542,-0.238374,-0.971051,0
0.007448,-0.042892,0.05448,0.991049,0.095524,0.093263,0.114693,-0.25169,-0.960988,0
0.00747,-0.043262,0.054744,0.995904,0.088803,0.016995,0.038441,-0.245739,-0.968574,0
0.007308,-0.042852,0.05495,0.996575,0.080833,-0.017437,0.002592,-0.241296,-0.970448,0
0.007155,-0.042281,0.055094,0.996659,0.076717,-0.028011,-0.008805,-0.240044,-0.970722,0
0.006776,-0.041481,0.05535,0.996824,0.079586,-0.002669,0.016844,-0.243496,-0.969756,0
0.006374,-0.041434,0.055681,0.996215,0.071784,-0.049027,-0.030893,-0.234822,-0.971547,0
0.00615,-0.041172,0.055982,0.995759,0.070197,-0.05947,-0.041537,-0.233744,-0.971411,0
0.006004,-0.040378,0.056268,0.996614,0.076125,-0.031062,-0.011806,-0.241385,-0.970358,0
0.005544,-0.03937,0.056401,0.995819,0.081385,0.041487,0.060608,-0.248831,-0.966649,0
0.005292,-0.039428,0.056517,0.996212,0.081684,0.029815,0.049223,-0.247089,-0.967742,0
0.004958,-0.03926,0.056435,0.996022,0.083108,0.032154,0.051782,-0.24614,-0.96785,0
0.004615,-0.039792,0.05639,0.996198,0.086781,-0.007588,0.013627,-0.241271,-0.970362,0
0.004182,-0.03964,0.05617,0.995665,0.092322,0.011338,0.033469,-0.241862,-0.969733,0
0.003725,-0.039406,0.0558,0.994744,0.09701,0.032754,0.055494,-0.241974,-0.968694,0
0.003397,-0.039593,0.055375,0.994892,0.098477,0.022184,0.045167,-0.237729,-0.970281,0
0.002977,-0.039663,0.054911,0.994923,0.100191,0.009486,0.032758,-0.233279,-0.971858,0
0.002636,-0.039691,0.05436,0.995176,0.096503,-0.017674,0.004625,-0.226096,-0.974094,0
0.00206,-0.039619,0.053791,0.994221,0.106369,0.014489,0.038516,-0.227464,-0.973025,0
0.001511,-0.039282,0.053142,0.993776,0.109352,0.021242,0.045563,-0.225004,-0.973292,0
0.001047,-0.039001,0.052473,0.99457,0.104062,-0.001162,0.021677,-0.218065,-0.975693,0
0.000532,-0.038997,0.051951,0.994439,0.104881,-0.009544,0.013185,-0.213893,-0.976768,0
-0.000225,-0.03832,0.051632,0.99335,0.112734,0.023402,0.047575,-0.216799,-0.975056,0
-0.000748,-0.037929,0.051257,0.994317,0.106461,-0.000587,0.02199,-0.210769,-0.977289,0
-0.001326,-0.037834,0.051214,0.993818,0.105629,-0.034167,-0.011714,-0.206276,-0.978424,0
-0.002059,-0.037038,0.051024,0.993334,0.112979,0.022885,0.046433,-0.210449,-0.976501,0
-0.00275,-0.036341,0.051177,0.993107,0.114159,0.026584,0.050444,-0.211532,-0.976068,0
-0.003414,-0.035726,0.051433,0.993386,0.113201,0.01924,0.042925,-0.210696,-0.976609,0
-0.00401,-0.035326,0.051796,0.994098,0.098502,-0.045462,-0.024857,-0.201098,-0.979256,0
-0.004669,-0.034293,0.052406,0.994506,0.097741,-0.037478,-0.016858,-0.203812,-0.978865,0
-0.005447,-0.033619,0.053045,0.994503,0.102118,-0.023125,-0.001466,-0.207261,-0.978285,0
-0.006249,-0.032273,0.053754,0.994752,0.102289,0.002198,0.024013,-0.212537,-0.976858,0
-0.00694,-0.03175,0.054239,0.992817,0.082306,-0.086839,-0.069223,-0.196843,-0.977988,0
-0.007771,-0.030623,0.055,0.994665,0.084471,-0.059211,-0.041043,-0.202541,-0.978413,0
-0.008623,-0.029884,0.055771,0.995386,0.092356,-0.026011,-0.006133,-0.209292,-0.977834,0
-0.009425,-0.029186,0.056474,0.995207,0.090986,-0.035849,-0.016197,-0.208167,-0.977959,0
-0.010233,-0.028292,0.057175,0.995447,0.095001,-0.007785,0.012577,-0.211866,-0.977218,0
-0.01118,-0.02733,0.057912,0.995084,0.097798,0.015597,0.036413,-0.214846,-0.975969,0
-0.012037,-0.026438,0.058721,0.994751,0.098438,0.027934,0.048785,-0.216269,-0.975114,0
-0.012726,-0.026218,0.059402,0.994275,0.076909,-0.074174,-0.05767,-0.198123,-0.978479,0
-0.013672,-0.025658,0.060629,0.995576,0.088182,-0.032448,-0.013577,-0.206705,-0.978309,0
-0.014481,-0.024406,0.06148,0.994822,0.096062,0.03319,0.053107,-0.212886,-0.975633,0
-0.01553,-0.022795,0.062837,0.991402,0.099104,0.085446,0.105457,-0.218531,-0.970115,0
-0.01623,-0.02199,0.064078,0.992035,0.096827,0.080564,0.099857,-0.214697,-0.971563,0
-0.017125,-0.019635,0.065433,0.990035,0.091113,0.107374,0.124924,-0.216315,-0.968298,0
-0.017643,-0.019417,0.067711,0.99063,0.092658,0.100338,0.1184,-0.21643,-0.969092,0
-0.018011,-0.01801,0.069793,0.989965,0.089532,0.109335,0.126431,-0.215508,-0.968283,0
-0.01834,-0.017534,0.073131,0.985356,0.097963,0.139557,0.158405,-0.223069,-0.961846,0
-0.018341,-0.016341,0.075741,0.993537,0.081788,0.078711,0.094558,-0.212713,-0.972529,0
-0.018235,-0.015054,0.079511,0.989795,0.085528,0.113977,0.130175,-0.217327,-0.96738,0
-0.017903,-0.014149,0.08409,0.989623,0.084736,0.116043,0.132216,-0.220792,-0.966318,0
-0.017273,-0.013345,0.089803,0.985791,0.088208,0.142954,0.159757,-0.229363,-0.960141,0
-0.016295,-0.012922,0.09663,0.985953,0.091346,0.13983,0.158058,-0.239694,-0.957896,0
-0.014921,-0.012552,0.105113,0.985259,0.095315,0.142056,0.162226,-0.257041,-0.952687,0
-0.012999,-0.012239,0.114638,0.987735,0.096382,0.122841,0.145047,-0.27516,-0.950394,0
-0.010586,-0.011195,0.126152,0.982379,0.102633,0.156198,0.180768,-0.309448,-0.933576,0
-0.007232,-0.010708,0.139316,0.985983,0.104004,0.130462,0.158894,-0.346836,-0.924369,0
-0.003001,-0.010047,0.153889,0.987922,0.105072,0.113889,0.14641,-0.392262,-0.908127,0
0.002419,-0.009313,0.169717,0.988741,0.107464,0.104129,0.141589,-0.446753,-0.883382,0
0.008934,-0.007856,0.1862,0.988672,0.105508,0.106753,0.145699,-0.50378,-0.851456,0
0.016898,-0.006766,0.203129,0.990912,0.10216,0.087504,0.130118,-0.563092,-0.816086,0
0.026247,-0.005682,0.220125,0.993093,0.097712,0.064955,0.111986,-0.624151,-0.773237,0
0.036729,-0.004514,0.236677,0.994646,0.092875,0.045315,0.09678,-0.683423,-0.723579,0
0.048303,-0.003482,0.252423,0.996223,0.085386,0.015774,0.073942,-0.738997,-0.669639,0
0.060717,-0.002262,0.266974,0.997124,0.07371,-0.017644,0.047616,-0.790348,-0.610805,0
0.073669,-0.000695,0.280357,0.997934,0.064186,0.00289,0.055585,-0.839896,-0.539894,0
0.086897,-0.001324,0.292197,0.981668,0.03534,-0.187292,-0.062988,-0.867297,-0.493789,0
0.100318,-0.000574,0.302057,0.9744,0.023419,-0.2236,-0.076459,-0.90076,-0.427534,0
0.113492,0.001087,0.310206,0.973947,0.010307,-0.22654,-0.073885,-0.930036,-0.359963,0
0.125988,0.00277,0.316799,0.969665,-0.006903,-0.244339,-0.081088,-0.952079,-0.294906,0
0.137598,0.004371,0.3219,0.960045,-0.02575,-0.278657,-0.094214,-0.96737,-0.235199,0
0.148092,0.006131,0.325267,0.951222,-0.045735,-0.3051,-0.104816,-0.978033,-0.180179,0
0.157154,0.007882,0.327309,0.944937,-0.062392,-0.321249,-0.109794,-0.985202,-0.131611,0
0.164658,0.009523,0.328176,0.941723,-0.077408,-0.327362,-0.112619,-0.989555,-0.089983,0
0.17054,0.010543,0.32794,0.92132,-0.089908,-0.378267,-0.120674,-0.990974,-0.058377,0
0.174505,0.012963,0.326992,0.960375,-0.103663,-0.258715,-0.114611,-0.993028,-0.027553,0
0.17695,0.013181,0.325069,0.934825,-0.112217,-0.336913,-0.123786,-0.992224,-0.012982,0
0.177569,0.013416,0.322488,0.911231,-0.119961,-0.394039,-0.132512,-0.99117,-0.00469,0
0.176243,0.014389,0.319054,0.934431,-0.125542,-0.333282,-0.134247,-0.990943,-0.003119,0
0.173449,0.014046,0.315058,0.913422,-0.128196,-0.386297,-0.143124,-0.989654,-0.010001,0
0.168828,0.014511,0.310243,0.929063,-0.131624,-0.345713,-0.149302,-0.988479,-0.024885,0
0.16292,0.014061,0.304791,0.915374,-0.132892,-0.380039,-0.161828,-0.985789,-0.045075,0
0.155671,0.01368,0.298542,0.917108,-0.132551,-0.375957,-0.171586,-0.982523,-0.072158,0
0.147092,0.013394,0.29134,0.942866,-0.126604,-0.308181,-0.167003,-0.979985,-0.108348,0
0.137562,0.012249,0.283154,0.94207,-0.12454,-0.311438,-0.177171,-0.973175,-0.146765,0
0.127045,0.010407,0.273929,0.947141,-0.115868,-0.299163,-0.178144,-0.965474,-0.190066,0
0.115454,0.007843,0.263279,0.954268,-0.101332,-0.281254,-0.172054,-0.95553,-0.239499,0
0.102435,0.004114,0.250695,0.949171,-0.085608,-0.302896,-0.178884,-0.938505,-0.295311,0
0.087402,0.000435,0.23534,0.962897,-0.063504,-0.262292,-0.160352,-0.916376,-0.3668,0
0.070197,-0.003527,0.216226,0.955337,-0.044942,-0.29208,-0.178905,-0.874623,-0.450587,0
