px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.002285,-0.04989,0.046342,0.969047,0.120262,-0.215604,-0.204982,-0.09477,-0.974167,0
0.001081,-0.050723,0.044342,0.970544,0.125085,-0.20591,-0.194836,-0.095243,-0.976201,0
-0.00015,-0.051543,0.042131,0.972154,0.12948,-0.195324,-0.183023,-0.10103,-0.977904,0
-0.001471,-0.052377,0.039734,0.974013,0.134643,-0.182128,-0.169707,-0.098691,-0.980541,0
-0.002732,-0.053098,0.037401,0.975579,0.138941,-0.170122,-0.155494,-0.110173,-0.981674,0
-0.003882,-0.054111,0.035184,0.977039,0.144957,-0.156146,-0.142698,-0.099008,-0.984802,0
-0.005016,-0.054802,0.033182,0.978103,0.149287,-0.14501,-0.129231,-0.110509,-0.985438,0
-0.006052,-0.055567,0.031387,0.979937,0.151899,-0.129035,-0.116678,-0.087666,-0.989293,0
-0.007042,-0.056227,0.030065,0.980283,0.156883,-0.120139,-0.106539,-0.092425,-0.990004,0
-0.007942,-0.056578,0.029112,0.980038,0.162426,-0.114644,-0.097531,-0.1097,-0.989168,0
-0.008769,-0.057019,0.028459,0.981079,0.16398,-0.10293,-0.089001,-0.090155,-0.991943,0
-0.009467,-0.057218,0.028394,0.981146,0.167079,-0.097145,-0.082479,-0.092597,-0.992282,0
-0.010042,-0.057698,0.028845,0.983306,0.165297,-0.076072,-0.076699,-0.002594,-0.997051,0
-0.010663,-0.057548,0.030118,0.983631,0.164468,-0.073617,-0.075182,0.003302,-0.997164,0
-0.011259,-0.056239,0.03241,0.982003,0.165483,-0.09103,-0.076942,-0.089648,-0.992997,0
-0.011345,-0.0565,0.035137,0.983688,0.162535,-0.077069,-0.079193,0.006622,-0.996837,0
-0.011482,-0.055722,0.038979,0.983412,0.160513,-0.08448,-0.085819,0.001413,-0.99631,0
-0.011488,-0.05477,0.043629,0.983014,0.157128,-0.094834,-0.094663,-0.008592,-0.995472,0
-0.011289,-0.054239,0.048868,0.981995,0.156782,-0.10538,-0.104951,-0.011031,-0.994416,0
-0.010942,-0.05366,0.054939,0.981064,0.153736,-0.117805,-0.117758,-0.009444,-0.992997,0
-0.010413,-0.052766,0.062211,0.977975,0.147383,-0.147792,-0.136852,-0.081854,-0.987204,0
-0.009664,-0.052831,0.070119,0.973265,0.151365,-0.172754,-0.153484,-0.130947,-0.979436,0
-0.00829,-0.053438,0.078985,0.968467,0.15141,-0.197857,-0.17781,-0.136229,-0.97459,0
-0.006544,-0.054083,0.088721,0.962525,0.149939,-0.225975,-0.206517,-0.134833,-0.969108,0
-0.004156,-0.055348,0.099484,0.953551,0.152355,-0.259863,-0.242249,-0.124894,-0.962142,0
-0.001153,-0.056483,0.111075,0.941929,0.153702,-0.298574,-0.280853,-0.126864,-0.951329,0
0.002465,-0.057298,0.123344,0.926904,0.152299,-0.343008,-0.324275,-0.135098,-0.936266,0
0.006644,-0.057999,0.135997,0.90925,0.153068,-0.387086,-0.371378,-0.121692,-0.920473,0
0.011531,-0.058946,0.1487,0.886698,0.150884,-0.437037,-0.4191,-0.136882,-0.897563,0
0.016915,-0.059282,0.161396,0.860573,0.144245,-0.488474,-0.468559,-0.151754,-0.8703,0
0.022817,-0.059329,0.173647,0.831779,0.140641,-0.536995,-0.518116,-0.15053,-0.84196,0
0.029134,-0.058964,0.185234,0.800657,0.141425,-0.582191,-0.566791,-0.136107,-0.812541,0
0.035634,-0.058479,0.196012,0.7673,0.143301,-0.625072,-0.613141,-0.121672,-0.780547,0
0.042233,-0.057961,0.205687,0.733336,0.151054,-0.662873,-0.655795,-0.099984,-0.748289,0
0.048402,-0.056218,0.214435,0.698947,0.130675,-0.703134,-0.693546,-0.116108,-0.710994,0
0.054478,-0.055278,0.221784,0.665739,0.136177,-0.733654,-0.727718,-0.098898,-0.678709,0
0.059934,-0.054099,0.227915,0.634836,0.140249,-0.759812,-0.756999,-0.084011,-0.647993,0
0.064667,-0.052925,0.232741,0.607266,0.148772,-0.780445,-0.781376,-0.065966,-0.620565,0
0.068582,-0.05185,0.236242,0.58361,0.159865,-0.796142,-0.801209,-0.04619,-0.596599,0
0.071277,-0.050264,0.238555,0.56418,0.146752,-0.812505,-0.816132,-0.04988,-0.575708,0
0.07294,-0.04949,0.239406,0.550602,0.161178,-0.81906,-0.826875,-0.029304,-0.561622,0
0.073198,-0.048356,0.238892,0.543209,0.142174,-0.827472,-0.832299,-0.038484,-0.55299,0
0.07209,-0.047304,0.237077,0.542117,0.139655,-0.828617,-0.8341,-0.030161,-0.550788,0
0.0697,-0.046827,0.233841,0.547135,0.154649,-0.822634,-0.831811,-0.009268,-0.554981,0
0.065867,-0.046309,0.229226,0.558076,0.149837,-0.816149,-0.824909,-0.006345,-0.56523,0
0.060665,-0.046124,0.223111,0.574961,0.138838,-0.806315,-0.813115,-0.012531,-0.581968,0
0.053907,-0.046505,0.215147,0.599556,0.130403,-0.789638,-0.794767,-0.019149,-0.606612,0
0.04534,-0.047347,0.204781,0.631776,0.103076,-0.768267,-0.767451,-0.056176,-0.638642,0
0.034703,-0.048751,0.190937,0.675708,0.085942,-0.732143,-0.726473,-0.090946,-0.68115,0
0.022076,-0.050542,0.172578,0.731753,0.085078,-0.67624,-0.666479,-0.118316,-0.736076,0
0.008284,-0.051315,0.149335,0.79677,0.072527,-0.599914,-0.582273,-0.173348,-0.794298,0
-0.004921,-0.051302,0.12143,0.864312,0.081871,-0.496248,-0.473083,-0.202638,-0.857397,0
-0.016098,-0.04962,0.089776,0.927159,0.100095,-0.361051,-0.338582,-0.188795,-0.921802,0
-0.024022,-0.047918,0.055449,0.9744,0.129477,-0.183793,-0.175609,-0.072115,-0.981815,0
-0.026775,-0.043401,0.029732,0.987037,0.129091,-0.095356,-0.059784,-0.255652,-0.964919,0
-0.026204,-0.045052,0.036528,0.982207,0.125476,-0.139733,-0.099245,-0.284873,-0.953414,0
-0.024973,-0.048151,0.043737,0.980503,0.127354,-0.14965,-0.136645,-0.105408,-0.984996,0
-0.022956,-0.048372,0.053263,0.969844,0.108693,-0.218146,-0.180461,-0.281344,-0.942486,0
-0.020113,-0.050409,0.062771,0.958958,0.105338,-0.263255,-0.22817,-0.264519,-0.936999,0
-0.016675,-0.052357,0.07213,0.94491,0.099933,-0.311701,-0.270097,-0.299896,-0.914937,0
-0.01273,-0.054279,0.081316,0.93016,0.095033,-0.354642,-0.311525,-0.306903,-0.899312,0
-0.008561,-0.056181,0.089645,0.916577,0.097463,-0.387798,-0.348087,-0.28279,-0.893793,0
-0.004578,-0.057217,0.097083,0.904129,0.096211,-0.416285,-0.376694,-0.280278,-0.882919,0
-0.001169,-0.057212,0.102854,0.89528,0.08833,-0.43666,-0.394939,-0.296185,-0.869654,0
0.001166,-0.055815,0.106568,0.892698,0.075224,-0.444333,-0.401757,-0.313834,-0.86029,0
0.002507,-0.053891,0.108097,0.896339,0.066319,-0.438382,-0.398114,-0.314802,-0.861629,0
0.003303,-0.051975,0.10738,0.903246,0.065409,-0.424109,-0.386565,-0.305084,-0.87034,0
0.003147,-0.048775,0.105041,0.91435,0.051591,-0.401624,-0.36407,-0.329419,-0.871169,0
0.002771,-0.045938,0.10194,0.92695,0.021096,-0.374592,-0.330114,-0.428603,-0.841025,0
0.001758,-0.04402,0.098049,0.941214,0.01511,-0.337473,-0.290968,-0.471269,-0.832612,0
0.001803,-0.04348,0.094697,0.948343,0.024903,-0.316268,-0.269353,-0.463505,-0.844164,0
0.002139,-0.043178,0.092735,0.951858,0.030144,-0.305053,-0.255035,-0.474236,-0.842649,0
0.003009,-0.043154,0.092345,0.952539,0.032695,-0.302657,-0.253058,-0.467587,-0.84695,0
0.005059,-0.043883,0.093753,0.946583,0.040624,-0.319891,-0.274517,-0.418942,-0.865522,0
0.006741,-0.044731,0.096207,0.940533,0.057619,-0.334781,-0.298239,-0.331778,-0.894973,0
0.008778,-0.044841,0.099627,0.933946,0.053558,-0.353378,-0.32088,-0.309819,-0.895013,0
0.010845,-0.044519,0.103388,0.925804,0.043316,-0.375514,-0.343292,-0.319496,-0.883217,0
0.01293,-0.044155,0.106792,0.918038,0.035084,-0.394936,-0.365652,-0.310239,-0.877525,0
0.014856,-0.044176,0.109464,0.910803,0.0311,-0.411667,-0.384846,-0.296982,-0.873897,0
0.016384,-0.043984,0.1111,0.905651,0.025033,-0.423283,-0.397714,-0.296004,-0.86845,0
0.017344,-0.043841,0.111566,0.902782,0.021304,-0.429571,-0.403943,-0.300987,-0.86385,0
0.017919,-0.04397,0.110742,0.902781,0.024032,-0.429428,-0.405503,-0.285245,-0.868448,0
0.017928,-0.044201,0.108731,0.905464,0.025296,-0.423668,-0.399494,-0.286266,-0.870894,0
0.017521,-0.044725,0.105699,0.91024,0.03047,-0.412959,-0.387914,-0.286157,-0.876149,0
0.016805,-0.04534,0.101987,0.915919,0.035492,-0.399792,-0.372811,-0.293746,-0.880185,0
0.016024,-0.046327,0.097795,0.92207,0.044513,-0.384455,-0.356212,-0.290806,-0.888001,0
0.015252,-0.047386,0.093566,0.927637,0.053971,-0.369562,-0.338979,-0.293723,-0.893767,0
0.014667,-0.048287,0.089711,0.932268,0.060296,-0.356709,-0.323905,-0.300042,-0.897251,0
0.014245,-0.049435,0.086407,0.935598,0.069237,-0.346211,-0.313074,-0.29062,-0.904171,0
0.014037,-0.050276,0.08392,0.93743,0.074269,-0.34016,-0.305731,-0.291877,-0.906276,0
0.014062,-0.050921,0.082371,0.937601,0.074482,-0.339642,-0.30271,-0.305771,-0.902702,0
0.014327,-0.050571,0.081697,0.938344,0.04398,-0.342895,-0.295838,-0.411017,-0.86229,0
0.014828,-0.052424,0.081,0.935877,0.079067,-0.343342,-0.309892,-0.278932,-0.908935,0
0.01527,-0.051303,0.08152,0.936216,0.027745,-0.350329,-0.302004,-0.446244,-0.842413,0
0.015816,-0.052377,0.081499,0.932897,0.043335,-0.357526,-0.312255,-0.397307,-0.862928,0
0.016253,-0.054408,0.081289,0.930112,0.083219,-0.357723,-0.326659,-0.257778,-0.90931,0
0.016872,-0.054941,0.081368,0.927548,0.080838,-0.364856,-0.32983,-0.281913,-0.900965,0
0.017105,-0.055363,0.08089,0.927165,0.079979,-0.366017,-0.328987,-0.293628,-0.897524,0
0.017298,-0.055924,0.080275,0.926998,0.080272,-0.366376,-0.326619,-0.307429,-0.89376,0
0.017523,-0.056694,0.079406,0.927249,0.083838,-0.364938,-0.322698,-0.315441,-0.892392,0
0.017628,-0.057286,0.078324,0.928261,0.089134,-0.36109,-0.318361,-0.31153,-0.895318,0
0.017812,-0.057821,0.077233,0.929635,0.093122,-0.356521,-0.312773,-0.312112,-0.897084,0
0.018008,-0.058365,0.076429,0.930741,0.099154,-0.35198,-0.309607,-0.298521,-0.902789,0
0.018115,-0.058334,0.076022,0.931274,0.0974,-0.351058,-0.304696,-0.320024,-0.897076,0
0.01854,-0.05868,0.075854,0.932402,0.103126,-0.346398,-0.306322,-0.283176,-0.908834,0
0.01896,-0.058718,0.076427,0.931707,0.102814,-0.348355,-0.308818,-0.280613,-0.908784,0
0.019432,-0.058769,0.07759,0.929404,0.100119,-0.355225,-0.313226,-0.295055,-0.90268,0
0.020066,-0.058954,0.078965,0.928551,0.101854,-0.356956,-0.320727,-0.263998,-0.909637,0
0.020897,-0.059423,0.080854,0.925419,0.103075,-0.364657,-0.32991,-0.254294,-0.909117,0
0.021678,-0.059646,0.08292,0.921109,0.100582,-0.376087,-0.339844,-0.263503,-0.902814,0
0.022465,-0.059851,0.085133,0.916944,0.095637,-0.387384,-0.349206,-0.277371,-0.895053,0
0.023309,-0.060762,0.087221,0.913279,0.100981,-0.39462,-0.360003,-0.253159,-0.897947,0
0.024025,-0.061067,0.089269,0.907913,0.094912,-0.408271,-0.368073,-0.28548,-0.884886,0
0.024689,-0.061609,0.090978,0.904674,0.097671,-0.41476,-0.376457,-0.272785,-0.885364,0
0.025151,-0.062,0.092573,0.899904,0.094839,-0.42565,-0.38302,-0.294753,-0.875452,0
0.025658,-0.062748,0.093625,0.898691,0.103368,-0.426228,-0.388704,-0.262396,-0.883209,0
0.025944,-0.062591,0.094339,0.897741,0.099033,-0.429247,-0.390825,-0.270555,-0.879805,0
0.026069,-0.062743,0.094954,0.896769,0.099146,-0.431249,-0.392965,-0.269609,-0.879141,0
0.026115,-0.062575,0.095415,0.896234,0.097932,-0.432635,-0.394779,-0.268645,-0.878624,0
0.026013,-0.062192,0.095971,0.895124,0.090622,-0.436509,-0.395832,-0.288915,-0.871691,0
0.026263,-0.062577,0.096141,0.895717,0.104609,-0.432144,-0.399417,-0.23769,-0.885421,0
0.026153,-0.062073,0.096863,0.894362,0.097987,-0.436482,-0.40177,-0.253125,-0.880062,0
0.026292,-0.06191,0.097717,0.892803,0.097757,-0.439713,-0.406433,-0.246041,-0.87993,0
0.026399,-0.061457,0.098927,0.890162,0.089465,-0.446774,-0.410332,-0.268878,-0.871397,0
0.026815,-0.061382,0.100283,0.887128,0.091943,-0.452273,-0.418743,-0.251701,-0.872526,0
0.027319,-0.06109,0.101893,0.883441,0.090241,-0.45977,-0.428139,-0.243154,-0.870387,0
0.028051,-0.060876,0.103858,0.878285,0.087623,-0.47004,-0.439292,-0.240261,-0.865619,0
0.028893,-0.06079,0.105991,0.87238,0.086294,-0.481151,-0.451592,-0.234526,-0.860849,0
0.029833,-0.060418,0.108417,0.865364,0.079645,-0.494775,-0.465064,-0.240208,-0.852066,0
0.030916,-0.060319,0.11083,0.857841,0.080188,-0.507621,-0.479859,-0.228611,-0.847038,0
0.032153,-0.06073,0.113094,0.849942,0.089631,-0.519197,-0.495127,-0.201032,-0.845243,0
0.033193,-0.061089,0.115021,0.843049,0.091599,-0.52998,-0.506225,-0.197709,-0.839433,0
0.034048,-0.061463,0.116468,0.836699,0.09348,-0.539626,-0.515514,-0.19819,-0.833646,0
0.034659,-0.062248,0.117198,0.832213,0.094095,-0.546414,-0.520127,-0.208895,-0.828149,0
0.034894,-0.063233,0.116967,0.831278,0.094214,-0.547815,-0.517164,-0.230178,-0.824354,0
0.035277,-0.064132,0.116953,0.829609,0.104984,-0.548385,-0.520117,-0.211855,-0.827403,0
0.035543,-0.064652,0.117221,0.826758,0.100769,-0.553459,-0.521511,-0.231619,-0.821206,0
0.035622,-0.064816,0.117243,0.825706,0.098202,-0.555487,-0.521965,-0.240423,-0.818382,0
0.035629,-0.064997,0.117159,0.82527,0.098779,-0.556032,-0.522145,-0.241655,-0.817905,0
0.035336,-0.064871,0.11716,0.824428,0.076524,-0.56077,-0.514863,-0.310039,-0.799245,0
0.035237,-0.06499,0.116627,0.825268,0.091244,-0.557322,-0.518125,-0.270284,-0.811476,0
0.035068,-0.065018,0.115978,0.82665,0.097384,-0.554226,-0.516582,-0.259233,-0.816052,0
0.034674,-0.064522,0.115249,0.829169,0.097914,-0.550356,-0.513653,-0.254981,-0.819235,0
0.034256,-0.063862,0.114423,0.831937,0.095215,-0.54664,-0.51009,-0.256493,-0.820987,0
0.033814,-0.063004,0.113558,0.835095,0.093923,-0.542029,-0.506743,-0.252098,-0.824414,0
0.033447,-0.062018,0.112864,0.837796,0.089027,-0.538676,-0.503937,-0.253584,-0.825677,0
0.033184,-0.061114,0.112216,0.840185,0.085348,-0.535542,-0.501629,-0.252913,-0.827287,0
0.033029,-0.060333,0.111652,0.841998,0.082473,-0.53314,-0.499968,-0.251951,-0.828585,0
0.033073,-0.059692,0.110887,0.844559,0.089674,-0.5279,-0.500689,-0.21723,-0.837927,0
0.033013,-0.059539,0.109982,0.846197,0.097123,-0.523944,-0.49939,-0.198486,-0.843334,0
0.032696,-0.059228,0.108645,0.849268,0.096964,-0.518981,-0.494419,-0.198723,-0.846203,0
