px,py,pz,v1x,v1y,v1z,v2x,v2y,v2z,hand
0.010152,-0.053559,0.063073,0.973704,0.152419,0.16932,0.204888,-0.260919,-0.943367,0
0.010118,-0.053207,0.06269,0.970863,0.154073,0.183539,0.219228,-0.26177,-0.939902,0
0.010306,-0.052872,0.062134,0.972328,0.149759,0.179305,0.213256,-0.255567,-0.942978,0
0.010407,-0.052834,0.061761,0.975235,0.145312,0.166734,0.199547,-0.252999,-0.946664,0
0.01058,-0.053055,0.061497,0.980413,0.142675,0.13577,0.168294,-0.248801,-0.953821,0
0.010615,-0.052825,0.061231,0.980323,0.142273,0.136837,0.169116,-0.247795,-0.953938,0
0.010408,-0.052648,0.06128,0.975945,0.149429,0.158754,0.193023,-0.253687,-0.947832,0
0.010424,-0.052508,0.060978,0.975526,0.149272,0.161455,0.195309,-0.2509,-0.948105,0
0.010463,-0.052065,0.060867,0.97575,0.147689,0.161557,0.194929,-0.250524,-0.948283,0
0.010541,-0.051374,0.060625,0.972681,0.147083,0.179609,0.212116,-0.248693,-0.945071,0
0.01058,-0.051106,0.060582,0.972498,0.146795,0.180831,0.213206,-0.248504,-0.944875,0
0.010413,-0.050615,0.060941,0.967205,0.152402,0.203197,0.237126,-0.255075,-0.937394,0
0.010558,-0.050521,0.061046,0.973758,0.146693,0.174003,0.207074,-0.253861,-0.944815,0
0.010465,-0.050108,0.061043,0.969384,0.149787,0.194575,0.22794,-0.254233,-0.939898,0
0.010543,-0.049822,0.061103,0.969256,0.149738,0.195245,0.228545,-0.253909,-0.939839,0
0.010525,-0.049092,0.060992,0.967436,0.147723,0.205535,0.237968,-0.254149,-0.937432,0
0.010706,-0.050302,0.061862,0.979828,0.144698,0.137836,0.171178,-0.251779,-0.952526,0
0.010765,-0.049007,0.061908,0.97308,0.146335,0.178046,0.211133,-0.256299,-0.943257,0
0.010709,-0.046818,0.062237,0.931099,0.147252,0.333723,0.362378,-0.268884,-0.892403,0
0.010873,-0.048209,0.062529,0.971925,0.145103,0.18522,0.217933,-0.258425,-0.941128,0
0.010944,-0.048052,0.062888,0.972037,0.14551,0.18431,0.217277,-0.259596,-0.940957,0
0.010954,-0.047704,0.063246,0.969847,0.145639,0.19541,0.228257,-0.261824,-0.937735,0
0.011158,-0.047923,0.063561,0.978195,0.141445,0.152077,0.184821,-0.258827,-0.948077,0
0.011205,-0.047565,0.063788,0.976905,0.141481,0.160122,0.192711,-0.259704,-0.946264,0
0.011322,-0.04738,0.063843,0.98214,0.134414,0.131657,0.162741,-0.255716,-0.952956,0
0.01127,-0.046938,0.06391,0.980201,0.135826,0.144076,0.175301,-0.256963,-0.950389,0
0.01117,-0.04669,0.063956,0.97493,0.14311,0.170386,0.203132,-0.25986,-0.944039,0
0.011123,-0.046582,0.063896,0.973713,0.14515,0.17554,0.208654,-0.259299,-0.942989,0
0.010984,-0.046062,0.063797,0.971438,0.145864,0.187167,0.220112,-0.259242,-0.940396,0
0.011092,-0.046477,0.063587,0.979756,0.140029,0.143076,0.174979,-0.251735,-0.951847,0
0.011067,-0.046563,0.063542,0.984225,0.138718,0.109814,0.141837,-0.247646,-0.958412,0
0.01089,-0.045582,0.06341,0.976144,0.142074,0.164187,0.195893,-0.25015,-0.948183,0
0.010803,-0.04526,0.063469,0.980401,0.139334,0.139286,0.170771,-0.248454,-0.953472,0
0.010879,-0.044756,0.063475,0.98157,0.137898,0.132307,0.163241,-0.245034,-0.955673,0
0.010822,-0.044041,0.063659,0.981033,0.137078,0.13705,0.1677,-0.245629,-0.954748,0
0.010534,-0.043196,0.064122,0.982156,0.135829,0.130074,0.161011,-0.24991,-0.954788,0
0.01042,-0.04292,0.06437,0.989892,0.123536,0.069665,0.098085,-0.241529,-0.965424,0
0.010359,-0.042196,0.064651,0.991909,0.118234,0.046226,0.073648,-0.23935,-0.968136,0
0.010187,-0.041314,0.064986,0.988665,0.12739,0.079453,0.109205,-0.24701,-0.96284,0
0.009954,-0.040504,0.065007,0.989381,0.125743,0.072899,0.102296,-0.246113,-0.963828,0
0.009717,-0.039623,0.065066,0.990329,0.122753,0.064657,0.093385,-0.245114,-0.964986,0
0.00943,-0.039166,0.064988,0.989763,0.12662,0.065856,0.095644,-0.245964,-0.964549,0
0.009069,-0.038676,0.064835,0.993129,0.115713,0.017459,0.044606,-0.236397,-0.970632,0
0.008621,-0.037921,0.064647,0.993411,0.113665,0.014671,0.041166,-0.234425,-0.971262,0
0.008313,-0.036778,0.064186,0.994312,0.106401,0.004777,0.029106,-0.228294,-0.973157,0
0.007799,-0.035885,0.063955,0.994829,0.101311,-0.007152,0.015872,-0.224633,-0.974314,0
0.007287,-0.034949,0.063902,0.995151,0.097905,-0.009417,0.01276,-0.223449,-0.974632,0
0.006324,-0.034345,0.064216,0.994045,0.106344,0.023772,0.047849,-0.229983,-0.972018,0
0.005665,-0.03367,0.064283,0.994935,0.100519,0.000124,0.022944,-0.225897,-0.973881,0
0.005025,-0.032821,0.064356,0.994964,0.099938,0.007689,0.030299,-0.226763,-0.973479,0
0.004243,-0.031364,0.064329,0.991507,0.108674,0.071439,0.095568,-0.236281,-0.966974,0
0.003497,-0.030765,0.064196,0.990801,0.108959,0.080253,0.104157,-0.235405,-0.9663,0
0.002654,-0.030211,0.063875,0.991117,0.107494,0.07831,0.10158,-0.231804,-0.967444,0
0.001798,-0.029745,0.063533,0.99009,0.108767,0.088833,0.112004,-0.230009,-0.966722,0
0.000843,-0.029067,0.062819,0.99005,0.107083,0.091296,0.113556,-0.224798,-0.967766,0
-0.000093,-0.028937,0.062327,0.99017,0.108292,0.088525,0.11075,-0.220443,-0.969092,0
-0.000888,-0.028349,0.061338,0.99272,0.09955,0.067803,0.087425,-0.208318,-0.974146,0
-0.002171,-0.027649,0.060448,0.990793,0.101616,0.089462,0.108985,-0.206608,-0.972335,0
-0.00341,-0.026374,0.058789,0.986455,0.103354,0.127372,0.146022,-0.199593,-0.968938,0
-0.004281,-0.026135,0.057422,0.990774,0.095521,0.096137,0.112376,-0.182556,-0.976752,0
-0.005283,-0.025241,0.05572,0.988881,0.094662,0.114689,0.129653,-0.171102,-0.976685,0
-0.006597,-0.023709,0.053887,0.982952,0.097092,0.156138,0.170471,-0.16309,-0.971772,0
-0.007371,-0.022407,0.052059,0.982654,0.09163,0.161228,0.173426,-0.146143,-0.973943,0
-0.007859,-0.02154,0.050839,0.980082,0.091509,0.176253,0.187376,-0.132055,-0.973371,0
-0.00817,-0.020246,0.049991,0.977708,0.088788,0.190272,0.199957,-0.117244,-0.972765,0
-0.008023,-0.018992,0.049503,0.97877,0.081894,0.187891,0.19561,-0.099476,-0.975624,0
-0.007981,-0.017781,0.050011,0.967782,0.090097,0.23512,0.242854,-0.087428,-0.966115,0
-0.007467,-0.017031,0.051669,0.970321,0.08683,0.225694,0.232279,-0.075076,-0.969747,0
-0.006771,-0.015573,0.054486,0.965112,0.086455,0.247151,0.253388,-0.070539,-0.96479,0
-0.005939,-0.014747,0.05933,0.956422,0.094618,0.276232,0.283445,-0.073698,-0.956152,0
-0.004868,-0.013793,0.06572,0.956783,0.095599,0.274639,0.282355,-0.079424,-0.956017,0
-0.003846,-0.012574,0.074461,0.954084,0.09914,0.282657,0.292221,-0.100746,-0.95103,0
-0.002515,-0.011896,0.085178,0.961244,0.099028,0.257301,0.268789,-0.128974,-0.954525,0
-0.000783,-0.010959,0.097639,0.9654,0.100834,0.24049,0.254736,-0.167356,-0.952419,0
0.001462,-0.009479,0.11173,0.965052,0.103326,0.240829,0.258135,-0.216386,-0.941564,0
0.004562,-0.008937,0.127074,0.971892,0.104546,0.21094,0.231837,-0.269147,-0.934779,0
0.00843,-0.007757,0.143374,0.971231,0.10855,0.211959,0.236353,-0.330617,-0.91369,0
0.013335,-0.006891,0.160058,0.976072,0.108201,0.188614,0.216244,-0.391935,-0.894218,0
0.019309,-0.005774,0.176947,0.979228,0.10591,0.172906,0.20235,-0.455915,-0.866716,0
0.026188,-0.004847,0.19371,0.977557,0.109706,0.179853,0.210649,-0.521732,-0.826694,0
0.034078,-0.003861,0.20962,0.985437,0.100913,0.136858,0.170037,-0.580692,-0.796168,0
0.04269,-0.003264,0.224935,0.989193,0.097535,0.109474,0.146565,-0.637161,-0.756667,0
0.051849,-0.002509,0.239091,0.991794,0.092013,0.088761,0.127773,-0.689676,-0.712756,0
0.061406,-0.00189,0.25216,0.993683,0.086675,0.071278,0.112107,-0.738314,-0.665075,0
0.071091,-0.001501,0.263835,0.996064,0.078586,0.041008,0.087067,-0.780576,-0.618968,0
0.080687,-0.001034,0.274092,0.997268,0.071023,0.020313,0.069884,-0.817948,-0.571031,0
0.089963,-0.001914,0.282868,0.997264,0.065422,-0.03441,0.037282,-0.84712,-0.530093,0
0.098482,-0.00181,0.290012,0.996803,0.05916,-0.053699,0.025608,-0.87322,-0.486652,0
0.106027,-0.002281,0.295518,0.994737,0.049157,-0.089897,0.003194,-0.891844,-0.452331,0
0.112347,-0.002371,0.299564,0.995556,0.048514,-0.080719,0.010617,-0.909458,-0.41566,0
0.117338,-0.003477,0.302434,0.992496,0.044435,-0.113921,-0.003773,-0.920066,-0.391746,0
0.120951,-0.004066,0.303754,0.992205,0.04519,-0.116133,-0.001091,-0.928744,-0.37072,0
0.122978,-0.005092,0.303798,0.988341,0.042764,-0.146125,-0.013049,-0.932422,-0.361135,0
0.123511,-0.005475,0.302382,0.991383,0.047007,-0.122267,0.000929,-0.935893,-0.352282,0
0.122397,-0.006498,0.30026,0.985937,0.042334,-0.161668,-0.018633,-0.933505,-0.35808,0
0.119927,-0.007241,0.29647,0.985274,0.042214,-0.165692,-0.021858,-0.929996,-0.366919,0
0.116073,-0.008227,0.291625,0.985801,0.045415,-0.161657,-0.019714,-0.924771,-0.380013,0
0.110885,-0.009174,0.285536,0.986292,0.04904,-0.157551,-0.018107,-0.916882,-0.398748,0
0.104601,-0.010016,0.278209,0.992575,0.062822,-0.104155,0.01407,-0.909849,-0.4147,0
0.097194,-0.011152,0.269484,0.99225,0.065159,-0.105807,0.011473,-0.895892,-0.444124,0
0.088843,-0.011522,0.259148,0.991086,0.056913,-0.120453,-0.007863,-0.877589,-0.479349,0
0.079592,-0.011957,0.247305,0.994199,0.059206,-0.089793,0.004899,-0.858919,-0.512087,0
0.069236,-0.013044,0.233304,0.994453,0.062126,-0.084878,0.004634,-0.832031,-0.55471,0
0.057538,-0.014256,0.216423,0.995905,0.069969,-0.057247,0.021418,-0.797826,-0.602507,0
0.044229,-0.016298,0.195054,0.994712,0.098588,0.028786,0.093345,-0.750923,-0.65376,0
0.029601,-0.018879,0.168194,0.990896,0.115,0.069999,0.129487,-0.671768,-0.729357,0
0.015383,-0.022285,0.135512,0.985413,0.134447,0.104329,0.162129,-0.555392,-0.815631,0
0.003714,-0.024072,0.097691,0.972018,0.147851,0.182541,0.227687,-0.401822,-0.88696,0
-0.002235,-0.025374,0.05668,0.971083,0.13237,0.198687,0.223152,-0.207445,-0.952455,0
-0.001615,-0.026018,0.021638,0.970242,0.115561,0.212783,0.21885,-0.042482,-0.974833,0
-0.001422,-0.025397,0.027392,0.969447,0.115451,0.216435,0.226399,-0.081463,-0.970622,0
-0.000353,-0.025201,0.03612,0.980478,0.107933,0.164355,0.176438,-0.114018,-0.977686,0
0.001044,-0.024892,0.048105,0.975874,0.117892,0.183773,0.202687,-0.176243,-0.963253,0
0.004076,-0.025091,0.060759,0.974713,0.127779,0.183322,0.208817,-0.228745,-0.950827,0
0.007508,-0.025144,0.073911,0.968117,0.145704,0.203765,0.238562,-0.288156,-0.927391,0
0.011713,-0.024734,0.08614,0.971489,0.149582,0.183943,0.22479,-0.334519,-0.915187,0
0.016175,-0.023029,0.097431,0.964367,0.156559,0.213272,0.258025,-0.378407,-0.88895,0
0.020754,-0.020994,0.107412,0.962733,0.158437,0.219186,0.266237,-0.412649,-0.871113,0
0.025197,-0.017444,0.116257,0.962907,0.148948,0.224999,0.268454,-0.444591,-0.854559,0
0.029324,-0.012863,0.123863,0.962774,0.133759,0.234892,0.270299,-0.469786,-0.84038,0
0.03311,-0.007763,0.130212,0.948542,0.121331,0.292485,0.31339,-0.491948,-0.812264,0
0.036901,-0.004052,0.135138,0.970252,0.095359,0.222524,0.239955,-0.50075,-0.831667,0
0.040186,0.000088,0.138803,0.972363,0.080142,0.219289,0.229019,-0.510014,-0.829118,0
0.0429,0.004194,0.140954,0.967902,0.067717,0.242034,0.241721,-0.514543,-0.822688,0
0.045045,0.007425,0.141596,0.957912,0.05853,0.28103,0.270352,-0.513074,-0.814656,0
0.046823,0.009717,0.140957,0.962641,0.048867,0.266336,0.254057,-0.503311,-0.825913,0
0.048277,0.011357,0.139413,0.966642,0.039045,0.253139,0.239135,-0.491606,-0.83734,0
0.049416,0.012417,0.137173,0.980939,0.019274,0.193357,0.179372,-0.472496,-0.862887,0
0.05057,0.012643,0.134896,0.979392,0.02698,0.20016,0.189598,-0.464343,-0.865123,0
0.051376,0.013433,0.132258,0.982678,0.012951,0.184871,0.170966,-0.448345,-0.877358,0
0.0523,0.012995,0.130047,0.972416,0.030016,0.231313,0.220199,-0.445226,-0.86792,0
0.053272,0.012574,0.128086,0.970573,0.032613,0.238588,0.228187,-0.441083,-0.867973,0
0.054276,0.01126,0.126355,0.977291,0.031609,0.209531,0.202258,-0.434058,-0.877887,0
0.055281,0.010472,0.124982,0.969332,0.037831,0.242825,0.234845,-0.433723,-0.869903,0
0.056406,0.008653,0.123858,0.979253,0.033344,0.199879,0.194631,-0.429335,-0.881924,0
0.057396,0.008255,0.123239,0.958624,0.044871,0.281118,0.271567,-0.440357,-0.855767,0
0.058557,0.006081,0.122372,0.972047,0.045388,0.230357,0.22651,-0.439495,-0.869217,0
0.059509,0.004391,0.121307,0.97198,0.047481,0.230219,0.227276,-0.439839,-0.868842,0
0.060309,0.002691,0.119763,0.982667,0.031565,0.182674,0.178152,-0.433289,-0.883472,0
0.06117,0.000362,0.118213,0.978008,0.048829,0.202771,0.203434,-0.437701,-0.875804,0
0.061745,-0.001479,0.116084,0.968942,0.058354,0.240306,0.241112,-0.438774,-0.865646,0
0.062289,-0.003981,0.113248,0.977286,0.057066,0.204096,0.208537,-0.430425,-0.878206,0
0.062511,-0.005315,0.110196,0.956963,0.068534,0.282003,0.283295,-0.431485,-0.856484,0
0.063035,-0.008579,0.106332,0.977388,0.063277,0.201763,0.209654,-0.414205,-0.885708,0
0.062958,-0.010237,0.102675,0.958161,0.075514,0.276089,0.282208,-0.410348,-0.867164,0
0.063141,-0.013171,0.098626,0.975737,0.069218,0.207716,0.218055,-0.392719,-0.893434,0
0.063311,-0.015931,0.094894,0.977686,0.072327,0.19723,0.209817,-0.382536,-0.899802,0
0.063525,-0.018521,0.091538,0.978277,0.072811,0.194096,0.207201,-0.37287,-0.904453,0
0.063857,-0.021931,0.088828,0.977291,0.0795,0.196424,0.211902,-0.366502,-0.905965,0
0.064415,-0.025412,0.08705,0.979876,0.082811,0.181621,0.199386,-0.363095,-0.910169,0
0.065051,-0.028704,0.085922,0.978703,0.086097,0.186353,0.205003,-0.362727,-0.909067,0
0.066014,-0.033232,0.085772,0.97523,0.100354,0.197116,0.220468,-0.36901,-0.902898,0
0.067055,-0.037974,0.086099,0.970362,0.113875,0.213145,0.240715,-0.377667,-0.894105,0
0.068344,-0.042779,0.086589,0.976211,0.12346,0.178243,0.212517,-0.381766,-0.899495,0
0.069715,-0.048148,0.087152,0.979737,0.135166,0.147805,0.189442,-0.385795,-0.902925,0
0.070979,-0.052459,0.087578,0.977998,0.146225,0.14879,0.195386,-0.392106,-0.898931,0
0.072178,-0.056827,0.087788,0.977041,0.156938,0.144086,0.195919,-0.396144,-0.897043,0
0.073321,-0.061365,0.087422,0.976255,0.167689,0.137136,0.194217,-0.397157,-0.896965,0
0.07416,-0.065354,0.086524,0.977134,0.17479,0.121065,0.182073,-0.393797,-0.900985,0
0.074759,-0.06915,0.084844,0.976252,0.180333,0.120049,0.182518,-0.386149,-0.904199,0
0.075141,-0.072919,0.082512,0.973164,0.189557,0.130463,0.194624,-0.375512,-0.906153,0
0.075506,-0.076651,0.079626,0.97216,0.195308,0.129459,0.194215,-0.362527,-0.911512,0
0.075749,-0.080615,0.076108,0.968497,0.205306,0.140938,0.206492,-0.345738,-0.915328,0
0.07593,-0.084598,0.072314,0.963576,0.216394,0.157146,0.223146,-0.32669,-0.918411,0
0.076197,-0.088378,0.068573,0.954345,0.229908,0.190706,0.257323,-0.308548,-0.915742,0
0.076909,-0.093269,0.065262,0.959267,0.236678,0.15424,0.221542,-0.291482,-0.930568,0
0.077444,-0.097388,0.062524,0.948223,0.254589,0.189886,0.260173,-0.279744,-0.92415,0
0.078187,-0.101717,0.060281,0.944515,0.264587,0.194641,0.265903,-0.268017,-0.925993,0
0.079113,-0.106013,0.058474,0.947379,0.268914,0.173659,0.244894,-0.259481,-0.934182,0
0.079955,-0.11024,0.057188,0.936939,0.286513,0.200139,0.275732,-0.254117,-0.927036,0
0.080719,-0.114158,0.055825,0.932543,0.295835,0.206991,0.283925,-0.246694,-0.926568,0
0.08156,-0.118219,0.054697,0.928404,0.306673,0.209802,0.289031,-0.241198,-0.926437,0
0.082421,-0.122027,0.05346,0.92183,0.317545,0.222248,0.303646,-0.235286,-0.923277,0
0.083426,-0.126566,0.052398,0.923189,0.32534,0.204636,0.285928,-0.225556,-0.931327,0
0.084381,-0.130684,0.051173,0.918599,0.336768,0.206794,0.289434,-0.217021,-0.932271,0
0.085347,-0.134542,0.049835,0.912247,0.34792,0.216233,0.300021,-0.208058,-0.930967,0
0.08645,-0.138822,0.048505,0.909502,0.359127,0.209367,0.293007,-0.196554,-0.935689,0
0.087643,-0.142502,0.04692,0.913293,0.36097,0.188671,0.267613,-0.182603,-0.946065,0
0.088423,-0.146073,0.045398,0.894789,0.382087,0.231004,0.314867,-0.173168,-0.933205,0
0.089446,-0.149488,0.043639,0.885021,0.395413,0.245737,0.330224,-0.161114,-0.930051,0
0.09079,-0.153268,0.041983,0.896991,0.393149,0.202091,0.277046,-0.143743,-0.950044,0
0.092098,-0.156971,0.040046,0.888442,0.406816,0.212536,0.285899,-0.128244,-0.949639,0
0.093249,-0.160323,0.038308,0.883207,0.416499,0.21558,0.285683,-0.113252,-0.951609,0
0.094289,-0.163309,0.036517,0.876163,0.425613,0.226254,0.293023,-0.097607,-0.95111,0
0.095557,-0.166362,0.035169,0.870358,0.435068,0.230636,0.293793,-0.082926,-0.952265,0
0.097065,-0.16977,0.034127,0.870284,0.442696,0.215929,0.271905,-0.066263,-0.96004,0
0.097733,-0.171467,0.033122,0.853061,0.453571,0.25799,0.316776,-0.057261,-0.94677,0
0.099194,-0.174391,0.03339,0.853006,0.460848,0.244948,0.298957,-0.046756,-0.95312,0
0.100437,-0.176671,0.033932,0.854328,0.465678,0.230798,0.279156,-0.036569,-0.959549,0
0.101028,-0.177645,0.035226,0.841693,0.473483,0.259551,0.312825,-0.035806,-0.949136,0
0.102046,-0.179206,0.037497,0.845685,0.475447,0.242419,0.292455,-0.032899,-0.955713,0
0.102983,-0.180486,0.040884,0.851565,0.476473,0.218658,0.266451,-0.034167,-0.963243,0
0.103266,-0.18048,0.045,0.844351,0.480222,0.237608,0.29412,-0.044754,-0.95472,0
0.103385,-0.180382,0.050352,0.837565,0.485115,0.251292,0.319895,-0.062596,-0.945383,0
0.103925,-0.180577,0.057019,0.848234,0.481572,0.220424,0.292736,-0.07947,-0.952885,0
0.104651,-0.180782,0.065016,0.852173,0.48279,0.201779,0.285521,-0.10588,-0.952506,0
0.105688,-0.181,0.074556,0.860866,0.482258,0.162286,0.258115,-0.139027,-0.956059,0
0.106856,-0.180706,0.085273,0.871529,0.476575,0.115383,0.22432,-0.178264,-0.958072,0
0.108578,-0.180109,0.09722,0.876483,0.474604,0.080805,0.211045,-0.227916,-0.950534,0
0.110777,-0.178874,0.109687,0.886034,0.463256,0.018377,0.164283,-0.276652,-0.946824,0
0.113369,-0.177156,0.122472,0.890679,0.453842,-0.026787,0.142017,-0.333718,-0.931914,0
0.116575,-0.175073,0.135081,0.894472,0.441747,-0.069131,0.121966,-0.389809,-0.912783,0
0.120215,-0.172709,0.147035,0.897,0.428409,-0.10889,0.103717,-0.443447,-0.890279,0
0.124116,-0.170152,0.158174,0.899104,0.411683,-0.14876,0.083985,-0.495764,-0.864387,0
0.128151,-0.167587,0.168006,0.898462,0.39505,-0.191578,0.058485,-0.540144,-0.839538,0
0.132053,-0.164921,0.176436,0.899971,0.377557,-0.217952,0.04732,-0.581597,-0.8121,0
0.135761,-0.162549,0.18313,0.899496,0.361668,-0.24516,0.033838,-0.617075,-0.786177,0
0.139001,-0.160749,0.188373,0.898518,0.349004,-0.266197,0.024983,-0.646139,-0.76281,0
0.141529,-0.159595,0.19151,0.897301,0.339656,-0.281931,0.018031,-0.666361,-0.745411,0
0.143346,-0.159275,0.192618,0.898508,0.336653,-0.281687,0.026079,-0.681527,-0.731328,0
0.144331,-0.159916,0.19207,0.896731,0.338028,-0.285676,0.028933,-0.688879,-0.724299,0
0.144375,-0.161288,0.189242,0.893695,0.344801,-0.287092,0.032748,-0.688287,-0.724699,0
0.14332,-0.163189,0.18465,0.895753,0.356935,-0.264999,0.056621,-0.682851,-0.728361,0
0.141308,-0.16556,0.177763,0.892467,0.370569,-0.257257,0.062158,-0.665848,-0.743493,0
0.138258,-0.168067,0.169399,0.892639,0.386341,-0.232241,0.080458,-0.643488,-0.761216,0
0.134618,-0.170952,0.159161,0.888277,0.40356,-0.219325,0.083101,-0.610837,-0.787383,0
0.130293,-0.173315,0.147303,0.889078,0.422873,-0.175267,0.113125,-0.573982,-0.811016,0
0.125408,-0.175698,0.133903,0.88785,0.442022,-0.127826,0.139368,-0.523085,-0.840808,0
0.120388,-0.177747,0.119009,0.885598,0.458339,-0.075108,0.166332,-0.463967,-0.870097,0
0.115569,-0.179406,0.102616,0.880562,0.473844,-0.009103,0.201931,-0.392495,-0.897313,0
0.111441,-0.180138,0.08502,0.871296,0.485374,0.072489,0.249743,-0.311381,-0.916881,0
